c_path,module_name,py_fun_name,c_fun_name,lineno,lambda_len
F:\DLFs_dataset\mindspore\mindspore-1.10.1\mindspore\ccsrc\minddata\mindrecord\common\shard_pybind.cc,_c_mindrecord,get_max_thread_num,GetMaxThreadNum,265,
F:\DLFs_dataset\mindspore\mindspore-1.10.1\mindspore\ccsrc\pipeline\jit\init.cc,_c_expression,real_run_op,RealRunOp,185,
F:\DLFs_dataset\mindspore\mindspore-1.10.1\mindspore\ccsrc\pipeline\jit\init.cc,_c_expression,reset_op_id,ResetOpId,186,
F:\DLFs_dataset\mindspore\mindspore-1.10.1\mindspore\ccsrc\pipeline\jit\init.cc,_c_expression,reset_op_id_with_offset,ResetOpIdWithOffset,187,
F:\DLFs_dataset\mindspore\mindspore-1.10.1\mindspore\ccsrc\pipeline\jit\init.cc,_c_expression,init_hccl,InitHccl,188,
F:\DLFs_dataset\mindspore\mindspore-1.10.1\mindspore\ccsrc\pipeline\jit\init.cc,_c_expression,finalize_hccl,FinalizeHccl,189,
F:\DLFs_dataset\mindspore\mindspore-1.10.1\mindspore\ccsrc\pipeline\jit\init.cc,_c_expression,get_hccl_rank_id,GetHcclRankId,190,
F:\DLFs_dataset\mindspore\mindspore-1.10.1\mindspore\ccsrc\pipeline\jit\init.cc,_c_expression,get_hccl_rank_size,GetHcclRankSize,191,
F:\DLFs_dataset\mindspore\mindspore-1.10.1\mindspore\ccsrc\pipeline\jit\init.cc,_c_expression,verify_inputs_signature,VerifyInputSignature,192,
F:\DLFs_dataset\mindspore\mindspore-1.10.1\mindspore\ccsrc\pipeline\jit\init.cc,_c_expression,init_exec_dataset,InitExecDataset,193,
F:\DLFs_dataset\mindspore\mindspore-1.10.1\mindspore\ccsrc\pipeline\jit\init.cc,_c_expression,_set_dataset_mode_config,SetDatasetModeConfig,196,
F:\DLFs_dataset\mindspore\mindspore-1.10.1\mindspore\ccsrc\pipeline\jit\init.cc,_c_expression,init_pipeline,InitPipeline,197,
F:\DLFs_dataset\mindspore\mindspore-1.10.1\mindspore\ccsrc\pipeline\jit\init.cc,_c_expression,load_mindir,LoadMindIR,199,
F:\DLFs_dataset\mindspore\mindspore-1.10.1\mindspore\ccsrc\pipeline\jit\init.cc,_c_expression,init_cluster,Initialize,203,
F:\DLFs_dataset\mindspore\mindspore-1.10.1\mindspore\ccsrc\pipeline\jit\init.cc,_c_expression,get_dyn_shape,GetDynShape,204,
F:\DLFs_dataset\mindspore\mindspore-1.10.1\mindspore\ccsrc\pipeline\jit\init.cc,_c_expression,call_constant_folding,CallConstantFolding,205,
F:\DLFs_dataset\mindspore\mindspore-1.10.1\mindspore\lite\python\src\pybind_module.cc,_c_lite_wrapper,create_tensor,create_tensor,38,
F:\DLFs_dataset\mindspore\mindspore-1.10.1\mindspore\ccsrc\pybind_api\initializer\init_random.cc,_c_expression,_random_uniform,RandomUniform,65,
F:\DLFs_dataset\mindspore\mindspore-1.10.1\mindspore\ccsrc\pybind_api\initializer\init_random.cc,_c_expression,_random_normal,RandomNormal,66,
F:\DLFs_dataset\mindspore\mindspore-1.10.1\mindspore\ccsrc\pybind_api\initializer\init_random.cc,_c_expression,_truncated_normal,TruncatedNormal,67,
F:\DLFs_dataset\mindspore\mindspore-1.10.1\mindspore\ccsrc\pybind_api\ir\func_graph_py.cc,_c_expression,update_func_graph_hyper_params,UpdateFuncGraphHyperParams,78,
