py_fun_name,c_fun_name,lineno,methods_table,path
values,tensor_method_get_non_zero_elements,1955,variable_methods,F:\DLFs_dataset\paddle\Paddle-2.4.0\paddle\fluid\pybind\eager_method.cc
crows,tensor_method_get_non_zero_crows,1959,variable_methods,F:\DLFs_dataset\paddle\Paddle-2.4.0\paddle\fluid\pybind\eager_method.cc
cols,tensor_method_get_non_zero_cols,1963,variable_methods,F:\DLFs_dataset\paddle\Paddle-2.4.0\paddle\fluid\pybind\eager_method.cc
is_sparse,tensor_method_is_sparse,1967,variable_methods,F:\DLFs_dataset\paddle\Paddle-2.4.0\paddle\fluid\pybind\eager_method.cc
is_sparse_coo,tensor_method_is_sparse_coo,1971,variable_methods,F:\DLFs_dataset\paddle\Paddle-2.4.0\paddle\fluid\pybind\eager_method.cc
is_sparse_csr,tensor_method_is_sparse_csr,1975,variable_methods,F:\DLFs_dataset\paddle\Paddle-2.4.0\paddle\fluid\pybind\eager_method.cc
is_same_shape,tensor_method_is_same_shape,1979,variable_methods,F:\DLFs_dataset\paddle\Paddle-2.4.0\paddle\fluid\pybind\eager_method.cc
to_sparse_csr,tensor_method_to_sparse_csr,1983,variable_methods,F:\DLFs_dataset\paddle\Paddle-2.4.0\paddle\fluid\pybind\eager_method.cc
element_size,tensor_method_element_size,1987,variable_methods,F:\DLFs_dataset\paddle\Paddle-2.4.0\paddle\fluid\pybind\eager_method.cc
_inplace_version,tensor__inplace_version,1992,variable_methods,F:\DLFs_dataset\paddle\Paddle-2.4.0\paddle\fluid\pybind\eager_method.cc
_bump_inplace_version,tensor__bump_inplace_version,1996,variable_methods,F:\DLFs_dataset\paddle\Paddle-2.4.0\paddle\fluid\pybind\eager_method.cc
is_selected_rows,tensor_method_is_selected_rows,2000,variable_methods,F:\DLFs_dataset\paddle\Paddle-2.4.0\paddle\fluid\pybind\eager_method.cc
rows,tensor_method_get_rows,2004,variable_methods,F:\DLFs_dataset\paddle\Paddle-2.4.0\paddle\fluid\pybind\eager_method.cc
element_size,tensor_methon_element_size,2008,variable_methods,F:\DLFs_dataset\paddle\Paddle-2.4.0\paddle\fluid\pybind\eager_method.cc
_reset_grad_inplace_version,tensor__reset_grad_inplace_version,2012,variable_methods,F:\DLFs_dataset\paddle\Paddle-2.4.0\paddle\fluid\pybind\eager_method.cc
_share_memory,tensor_method__share_memory,2016,variable_methods,F:\DLFs_dataset\paddle\Paddle-2.4.0\paddle\fluid\pybind\eager_method.cc
_offset,tensor__offset,2020,variable_methods,F:\DLFs_dataset\paddle\Paddle-2.4.0\paddle\fluid\pybind\eager_method.cc
_grad_name,tensor__grad_name,2024,variable_methods,F:\DLFs_dataset\paddle\Paddle-2.4.0\paddle\fluid\pybind\eager_method.cc
_grad_value,tensor__grad_value,2028,variable_methods,F:\DLFs_dataset\paddle\Paddle-2.4.0\paddle\fluid\pybind\eager_method.cc
_unset_fake_empty,tensor__unset_fake_empty,2032,variable_methods,F:\DLFs_dataset\paddle\Paddle-2.4.0\paddle\fluid\pybind\eager_method.cc
_tensor_uva,tensor_method__uva,2037,variable_methods,F:\DLFs_dataset\paddle\Paddle-2.4.0\paddle\fluid\pybind\eager_method.cc
numpy,tensor_method_numpy_for_string_tensor,2046,string_tensor_variable_methods,F:\DLFs_dataset\paddle\Paddle-2.4.0\paddle\fluid\pybind\eager_method.cc
_is_initialized,tensor_method__is_initialized,2050,string_tensor_variable_methods,F:\DLFs_dataset\paddle\Paddle-2.4.0\paddle\fluid\pybind\eager_method.cc
_is_string_tensor_hold_allocation,tensor_method__is_string_tensor_hold_allocation,2054,string_tensor_variable_methods,F:\DLFs_dataset\paddle\Paddle-2.4.0\paddle\fluid\pybind\eager_method.cc
name,pylayer_method_name,533,pylayer_methods,F:\DLFs_dataset\paddle\Paddle-2.4.0\paddle\fluid\pybind\eager_py_layer.cc
apply,pylayer_method_apply,537,pylayer_methods,F:\DLFs_dataset\paddle\Paddle-2.4.0\paddle\fluid\pybind\eager_py_layer.cc
