c_path,module_name,py_fun_name,c_fun_name,lineno,lambda_len
F:\DLFs_dataset\paddle\Paddle-2.1.0\paddle\fluid\pybind\pybind.cc,core_avx,from_dlpack,lambda expression,482,91.0
F:\DLFs_dataset\paddle\Paddle-2.1.0\paddle\fluid\pybind\pybind.cc,core_avx,_save_lod_tensor,lambda expression,499,265.0
F:\DLFs_dataset\paddle\Paddle-2.1.0\paddle\fluid\pybind\pybind.cc,core_avx,_load_lod_tensor,lambda expression,511,260.0
F:\DLFs_dataset\paddle\Paddle-2.1.0\paddle\fluid\pybind\pybind.cc,core_avx,_save_selected_rows,lambda expression,523,303.0
F:\DLFs_dataset\paddle\Paddle-2.1.0\paddle\fluid\pybind\pybind.cc,core_avx,_load_selected_rows,lambda expression,536,268.0
F:\DLFs_dataset\paddle\Paddle-2.1.0\paddle\fluid\pybind\pybind.cc,core_avx,_save_static_dict,lambda expression,549,186.0
F:\DLFs_dataset\paddle\Paddle-2.1.0\paddle\fluid\pybind\pybind.cc,core_avx,_load_static_dict,lambda expression,556,260.0
F:\DLFs_dataset\paddle\Paddle-2.1.0\paddle\fluid\pybind\pybind.cc,core_avx,_create_loaded_parameter,lambda expression,564,112.0
F:\DLFs_dataset\paddle\Paddle-2.1.0\paddle\fluid\pybind\pybind.cc,core_avx,_save_dygraph_dict,lambda expression,570,169.0
F:\DLFs_dataset\paddle\Paddle-2.1.0\paddle\fluid\pybind\pybind.cc,core_avx,_load_dygraph_dict,lambda expression,577,266.0
F:\DLFs_dataset\paddle\Paddle-2.1.0\paddle\fluid\pybind\pybind.cc,core_avx,save_op_version_info,lambda expression,590,208.0
F:\DLFs_dataset\paddle\Paddle-2.1.0\paddle\fluid\pybind\pybind.cc,core_avx,set_printoptions,lambda expression,598,657.0
F:\DLFs_dataset\paddle\Paddle-2.1.0\paddle\fluid\pybind\pybind.cc,core_avx,broadcast_shape,lambda expression,623,142.0
F:\DLFs_dataset\paddle\Paddle-2.1.0\paddle\fluid\pybind\pybind.cc,core_avx,_append_python_callable_object_and_return_id,lambda expression,629,89.0
F:\DLFs_dataset\paddle\Paddle-2.1.0\paddle\fluid\pybind\pybind.cc,core_avx,_get_all_register_op_kernels,lambda expression,638,446.0
