module_name,module_asname,c_file_path,c_lineno,python_file_path,py_lineno
_tape,,F:\python_workplace\tensorflow-master\tensorflow\python\framework\experimental\tape.cc,47,F:\python_workplace\tensorflow-master\tensorflow\python\framework\experimental\tape.py,17
_unified_api,,F:\python_workplace\tensorflow-master\tensorflow\python\framework\experimental\unified_api.cc,82,F:\python_workplace\tensorflow-master\tensorflow\python\framework\experimental\unified_api_test.py,26
_pywrap_utils,,F:\python_workplace\tensorflow-master\tensorflow\python\data\experimental\service\utils_wrapper.cc,23,F:\python_workplace\tensorflow-master\tensorflow\python\grappler\auto_mixed_precision_test.py,50
_pywrap_tf_cluster,tf_cluster,F:\python_workplace\tensorflow-master\tensorflow\python\grappler\cluster_wrapper.cc,73,F:\python_workplace\tensorflow-master\tensorflow\python\grappler\cluster.py,22
_pywrap_cost_analyzer,tf_wrap,F:\python_workplace\tensorflow-master\tensorflow\python\grappler\cost_analyzer_wrapper.cc,30,F:\python_workplace\tensorflow-master\tensorflow\python\grappler\cost_analyzer.py,17
_pywrap_tf_item,tf_item,F:\python_workplace\tensorflow-master\tensorflow\python\grappler\item_wrapper.cc,124,F:\python_workplace\tensorflow-master\tensorflow\python\grappler\item.py,19
_pywrap_model_analyzer,tf_wrap,F:\python_workplace\tensorflow-master\tensorflow\python\grappler\model_analyzer_wrapper.cc,27,F:\python_workplace\tensorflow-master\tensorflow\python\grappler\model_analyzer.py,17
_pywrap_utils,,F:\python_workplace\tensorflow-master\tensorflow\python\data\experimental\service\utils_wrapper.cc,23,F:\python_workplace\tensorflow-master\tensorflow\python\grappler\remapper_test.py,43
_pywrap_tf_optimizer,tf_opt,F:\python_workplace\tensorflow-master\tensorflow\python\grappler\tf_optimizer_wrapper.cc,60,F:\python_workplace\tensorflow-master\tensorflow\python\grappler\tf_optimizer.py,21
_pywrap_bfloat16,,F:\python_workplace\tensorflow-master\tensorflow\python\lib\core\bfloat16_wrapper.cc,19,F:\python_workplace\tensorflow-master\tensorflow\python\lib\core\custom_float_test.py,31
_pywrap_custom_casts,,F:\python_workplace\tensorflow-master\tensorflow\python\lib\core\custom_casts_wrapper.cc,19,F:\python_workplace\tensorflow-master\tensorflow\python\lib\core\custom_float_test.py,33
_pywrap_float8,,F:\python_workplace\tensorflow-master\tensorflow\python\lib\core\float8_wrapper.cc,19,F:\python_workplace\tensorflow-master\tensorflow\python\lib\core\custom_float_test.py,32
_pywrap_file_io,,F:\python_workplace\tensorflow-master\tensorflow\python\lib\io\file_io_wrapper.cc,48,F:\python_workplace\tensorflow-master\tensorflow\python\lib\io\file_io.py,24
_pywrap_record_io,,F:\python_workplace\tensorflow-master\tensorflow\python\lib\io\record_io_wrapper.cc,229,F:\python_workplace\tensorflow-master\tensorflow\python\lib\io\tf_record.py,18
_pywrap_utils,,F:\python_workplace\tensorflow-master\tensorflow\python\data\experimental\service\utils_wrapper.cc,23,F:\python_workplace\tensorflow-master\tensorflow\python\ops\array_ops.py,45
_pywrap_utils,,F:\python_workplace\tensorflow-master\tensorflow\python\data\experimental\service\utils_wrapper.cc,23,F:\python_workplace\tensorflow-master\tensorflow\python\ops\resource_variable_ops.py,61
_pywrap_py_func,,F:\python_workplace\tensorflow-master\tensorflow\python\lib\core\py_func_wrapper.cc,21,F:\python_workplace\tensorflow-master\tensorflow\python\ops\script_ops.py,39
_pywrap_utils,,F:\python_workplace\tensorflow-master\tensorflow\python\data\experimental\service\utils_wrapper.cc,23,F:\python_workplace\tensorflow-master\tensorflow\python\ops\variables.py,42
_pywrap_py_utils,,F:\python_workplace\tensorflow-master\tensorflow\compiler\tf2tensorrt\utils\py_utils_wrapper.cc,33,F:\python_workplace\tensorflow-master\tensorflow\python\platform\build_info_test.py,34
_pywrap_cpu_feature_guard,,F:\python_workplace\tensorflow-master\tensorflow\python\platform\cpu_feature_guard_wrapper.cc,19,F:\python_workplace\tensorflow-master\tensorflow\python\platform\self_check.py,63
_pywrap_tfprof,print_mdl,F:\python_workplace\tensorflow-master\tensorflow\python\util\tfprof_wrapper.cc,24,F:\python_workplace\tensorflow-master\tensorflow\python\profiler\model_analyzer.py,29
_pywrap_profiler,,F:\python_workplace\tensorflow-master\tensorflow\python\profiler\internal\profiler_wrapper.cc,63,F:\python_workplace\tensorflow-master\tensorflow\python\profiler\profiler_client.py,18
_pywrap_profiler,,F:\python_workplace\tensorflow-master\tensorflow\python\profiler\internal\profiler_wrapper.cc,63,F:\python_workplace\tensorflow-master\tensorflow\python\profiler\profiler_v2.py,38
_pywrap_profiler,profiler_wrapper,F:\python_workplace\tensorflow-master\tensorflow\python\profiler\internal\profiler_wrapper.cc,63,F:\python_workplace\tensorflow-master\tensorflow\python\profiler\profiler_wrapper_test.py,19
_pywrap_tfprof,print_mdl,F:\python_workplace\tensorflow-master\tensorflow\python\util\tfprof_wrapper.cc,24,F:\python_workplace\tensorflow-master\tensorflow\python\profiler\profile_context.py,29
_pywrap_traceme,,F:\python_workplace\tensorflow-master\tensorflow\python\profiler\internal\traceme_wrapper.cc,25,F:\python_workplace\tensorflow-master\tensorflow\python\profiler\trace.py,19
_pywrap_tfprof,print_mdl,F:\python_workplace\tensorflow-master\tensorflow\python\util\tfprof_wrapper.cc,24,F:\python_workplace\tensorflow-master\tensorflow\python\profiler\internal\model_analyzer_testlib.py,30
pywrap_saved_model,,F:\python_workplace\tensorflow-master\tensorflow\python\saved_model\pywrap_saved_model.cc,30,F:\python_workplace\tensorflow-master\tensorflow\python\saved_model\builder_impl.py,34
pywrap_saved_model,,F:\python_workplace\tensorflow-master\tensorflow\python\saved_model\pywrap_saved_model.cc,30,F:\python_workplace\tensorflow-master\tensorflow\python\saved_model\constants.py,21
pywrap_saved_model,,F:\python_workplace\tensorflow-master\tensorflow\python\saved_model\pywrap_saved_model.cc,30,F:\python_workplace\tensorflow-master\tensorflow\python\saved_model\fingerprinting.py,21
pywrap_saved_model,,F:\python_workplace\tensorflow-master\tensorflow\python\saved_model\pywrap_saved_model.cc,30,F:\python_workplace\tensorflow-master\tensorflow\python\saved_model\fingerprinting_test.py,32
pywrap_saved_model,,F:\python_workplace\tensorflow-master\tensorflow\python\saved_model\pywrap_saved_model.cc,30,F:\python_workplace\tensorflow-master\tensorflow\python\saved_model\load.py,52
pywrap_saved_model,,F:\python_workplace\tensorflow-master\tensorflow\python\saved_model\pywrap_saved_model.cc,30,F:\python_workplace\tensorflow-master\tensorflow\python\saved_model\load.py,53
