module_name,module_asname,c_file_path,c_lineno,python_file_path,py_lineno
_pywrap_tensorflow_interpreter_wrapper,_interpreter_wrapper,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\lite\python\interpreter_wrapper\interpreter_wrapper_pybind11.cc,29,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\lite\python\interpreter.py,28
_pywrap_test_registerer,test_registerer,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\lite\python\testdata\test_registerer_wrapper.cc,16,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\lite\python\interpreter_test.py,33
_pywrap_test_registerer,test_registerer,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\lite\python\testdata\test_registerer_wrapper.cc,16,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\lite\python\lite_v2_test.py,45
_pywrap_toco_api,,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\lite\toco_python_api_wrapper.cc,25,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\lite\python\wrap_toco.py,19
_pywrap_tensorflow_lite_metrics_wrapper,,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\lite\python\metrics\wrapper\metrics_wrapper_pybind11.cc,27,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\lite\python\metrics\wrapper\metrics_wrapper.py,19
_pywrap_string_util,,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\lite\testing\string_util_wrapper.cc,24,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\lite\testing\zip_test_utils.py,31
_pywrap_toco_api,,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\lite\toco_python_api_wrapper.cc,25,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\lite\toco\python\tensorflow_wrap_toco.py,19
_pywrap_toco_api,,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\lite\toco_python_api_wrapper.cc,25,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\lite\toco\python\toco_from_protos.py,22
_pywrap_modify_model_interface,,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\lite\tools\optimize\python\modify_model_interface.cc,27,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\lite\tools\optimize\python\modify_model_interface_lib.py,18
format_converter_wrapper_pybind11,format_converter,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\lite\tools\optimize\sparsity\format_converter_wrapper_pybind11.cc,27,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\lite\tools\optimize\sparsity\format_converter_wrapper_pybind11_test.py,20
_pywrap_signature_def_util_wrapper,signature_def_util,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\lite\tools\signature\signature_def_util_wrapper_pybind11.cc,86,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\lite\tools\signature\signature_def_utils.py,21
_pywrap_mlir,,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\mlir_wrapper.cc,24,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\pywrap_mlir.py,20
_pywrap_sanitizers,,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\sanitizers_wrapper.cc,19,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\pywrap_sanitizers.py,19
_pywrap_tfe,,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\tfe_wrapper.cc,623,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\pywrap_tfe.py,25
_pywrap_tf2,,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\platform\enable_tf2.cc,19,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\tf2.py,21
_errors_test_helper,,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\framework\errors_test_helper.cc,20,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\autograph\impl\api_test.py,44
pybind_for_testing,,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\autograph\impl\testing\pybind_for_testing.cc,33,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\autograph\impl\conversion_test.py,27
pywrap_saved_model,,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\saved_model\pywrap_saved_model.cc,30,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\checkpoint\async_checkpoint_helper.py,35
pywrap_saved_model,,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\saved_model\pywrap_saved_model.cc,30,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\checkpoint\checkpoint.py,53
pywrap_saved_model,,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\saved_model\pywrap_saved_model.cc,30,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\checkpoint\checkpoint_metrics_test.py,25
_pywrap_device_lib,,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\client\device_lib_wrapper.cc,30,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\client\device_lib.py,20
_pywrap_events_writer,,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\client\events_writer_wrapper.cc,26,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\client\events_writer_test.py,23
_pywrap_tf_session,,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\client\tf_session_wrapper.cc,110,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\client\pywrap_tf_session.py,21
_pywrap_tf_session,,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\client\tf_session_wrapper.cc,110,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\client\pywrap_tf_session.py,20
_pywrap_tf_session,,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\client\tf_session_wrapper.cc,110,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\client\pywrap_tf_session.py,22
_pywrap_tf_session,,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\client\tf_session_wrapper.cc,110,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\client\pywrap_tf_session.py,19
_pywrap_tf2,,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\platform\enable_tf2.cc,19,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\compat\disable_v2_behavior_test.py,20
_pywrap_py_utils,,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\compiler\tf2tensorrt\utils\py_utils_wrapper.cc,33,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\compiler\tensorrt\trt_convert_test.py,26
_pywrap_py_utils,,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\compiler\tf2tensorrt\utils\py_utils_wrapper.cc,33,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\compiler\tensorrt\utils.py,23
_pywrap_py_utils,,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\compiler\tf2tensorrt\utils\py_utils_wrapper.cc,33,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\compiler\tensorrt\test\quantization_mnist_test.py,20
_pywrap_py_utils,,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\compiler\tf2tensorrt\utils\py_utils_wrapper.cc,33,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\compiler\tensorrt\test\tf_trt_integration_test_base.py,31
_pywrap_utils,,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\data\experimental\service\utils_wrapper.cc,23,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\data\experimental\ops\data_service_ops.py,24
_pywrap_server_lib,,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\data\experimental\service\server_lib_wrapper.cc,41,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\data\experimental\ops\data_service_ops.py,23
_pywrap_utils,,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\data\experimental\service\utils_wrapper.cc,23,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\data\experimental\service\server_lib.py,23
_pywrap_server_lib,,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\data\experimental\service\server_lib_wrapper.cc,41,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\data\experimental\service\server_lib.py,22
_pywrap_utils,,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\data\experimental\service\utils_wrapper.cc,23,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\data\ops\iterator_ops.py,39
_pywrap_utils,,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\data\experimental\service\utils_wrapper.cc,23,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\data\util\nest.py,35
_pywrap_debug_events_writer,,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\client\debug_events_writer_wrapper.cc,26,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\debug\lib\debug_events_writer.py,20
_pywrap_parallel_device,,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\distribute\parallel_device\pywrap_parallel_device.cc,42,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\distribute\parallel_device\parallel_device.py,20
_pywrap_utils,,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\data\experimental\service\utils_wrapper.cc,23,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\eager\backprop.py,48
custom_device_testutil,,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\eager\custom_device_testutil.cc,48,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\eager\custom_device_test.py,17
_pywrap_profiler,,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\profiler\internal\profiler_wrapper.cc,63,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\eager\profiler.py,42
_pywrap_events_writer,,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\client\events_writer_wrapper.cc,26,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\eager\profiler.py,37
_pywrap_profiler,,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\profiler\internal\profiler_wrapper.cc,63,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\eager\profiler_client.py,17
pywrap_tensor_test_util,util,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\eager\pywrap_tensor_test_util.cc,27,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\eager\pywrap_tensor_test.py,18
_pywrap_utils,,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\data\experimental\service\utils_wrapper.cc,23,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\eager\polymorphic_function\composite_tensor_utils.py,18
_pywrap_utils,,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\data\experimental\service\utils_wrapper.cc,23,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\eager\polymorphic_function\function_spec.py,34
_pywrap_utils,,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\data\experimental\service\utils_wrapper.cc,23,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\eager\polymorphic_function\monomorphic_function.py,57
_pywrap_utils,,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\data\experimental\service\utils_wrapper.cc,23,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\framework\composite_tensor.py,20
_pywrap_determinism,,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\util\determinism.cc,20,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\framework\config.py,21
_pywrap_tensor_float_32_execution,,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\util\tensor_float_32.cc,19,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\framework\config.py,22
_dtypes,,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\framework\dtypes.cc,62,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\framework\dtypes.py,27
_pywrap_bfloat16,,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\lib\core\bfloat16_wrapper.cc,19,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\framework\dtypes.py,29
_pywrap_float8,,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\lib\core\float8_wrapper.cc,19,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\framework\dtypes.py,31
_pywrap_custom_casts,,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\lib\core\custom_casts_wrapper.cc,19,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\framework\dtypes.py,30
_dtypes,,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\framework\dtypes.cc,62,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\framework\dtypes_test.py,21
_pywrap_py_exception_registry,,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\py_exception_registry_wrapper.cc,26,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\framework\errors_impl.py,21
_errors_test_helper,,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\framework\errors_test_helper.cc,20,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\framework\errors_test.py,22
_pywrap_file_io,,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\lib\io\file_io_wrapper.cc,48,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\framework\errors_test.py,26
_proto_comparators,,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\framework\proto_comparators.cc,70,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\framework\graph_util_impl.py,23
_pywrap_python_op_gen,,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\framework\python_op_gen_wrapper.cc,24,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\framework\load_library.py,26
_memory_checker_test_helper,,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\framework\memory_checker_test_helper.cc,30,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\framework\memory_checker_test.py,16
_pywrap_utils,,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\data\experimental\service\utils_wrapper.cc,23,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\framework\op_def_library.py,31
_op_def_library_pybind,,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\framework\op_def_library_pybind.cc,614,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\framework\op_def_library_pybind.py,19
_op_def_registry,,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\framework\op_def_registry.cc,24,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\framework\op_def_registry.py,23
_op_def_util,,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\framework\op_def_util_pybind.cc,48,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\framework\op_def_util_test.py,25
_pywrap_python_api_info,,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\framework\python_api_info_wrapper.cc,58,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\framework\python_api_info_test.py,20
_pywrap_python_api_info,,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\framework\python_api_info_wrapper.cc,58,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\framework\python_api_parameter_converter_test.py,23
_pywrap_python_tensor_converter,,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\framework\python_tensor_converter_wrapper.cc,116,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\framework\python_api_parameter_converter_test.py,30
_pywrap_python_api_parameter_converter,,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\framework\python_api_parameter_converter_wrapper.cc,51,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\framework\python_api_parameter_converter_test.py,29
_python_memory_checker_helper,,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\framework\python_memory_checker_helper.cc,20,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\framework\python_memory_checker.py,24
_pywrap_python_tensor_converter,,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\framework\python_tensor_converter_wrapper.cc,116,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\framework\python_tensor_converter_test.py,23
_py_context_manager,,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\framework\py_context_manager_pybind.cc,49,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\framework\py_context_manager_test.py,17
_pywrap_utils,,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\data\experimental\service\utils_wrapper.cc,23,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\framework\sparse_tensor.py,36
_pywrap_utils,,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\data\experimental\service\utils_wrapper.cc,23,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\framework\tensor_spec.py,37
_test_metrics_util,,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\framework\test_metrics_util.cc,28,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\framework\test_util.py,52
_pywrap_stacktrace_handler,,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\platform\stacktrace_handler_wrapper.cc,21,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\framework\test_util.py,80
_pywrap_util_port,,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\util\port_wrapper.cc,20,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\framework\test_util.py,84
_pywrap_tf2,,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\platform\enable_tf2.cc,19,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\framework\tf2_test.py,23
_pywrap_utils,,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\data\experimental\service\utils_wrapper.cc,23,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\framework\type_spec.py,33
_unified_api,,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\framework\experimental\unified_api.cc,82,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\framework\experimental\def_function.py,17
_tape,,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\framework\experimental\tape.cc,47,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\framework\experimental\gradient_registry.py,17
_math_ops,,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\framework\experimental\math_ops.cc,32,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\framework\experimental\math_ops.py,17
_nn_ops,,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\framework\experimental\nn_ops.cc,32,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\framework\experimental\nn_ops.py,17
_tape,,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\framework\experimental\tape.cc,47,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\framework\experimental\tape.py,17
_unified_api,,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\framework\experimental\unified_api.cc,82,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\framework\experimental\unified_api_test.py,26
_pywrap_utils,,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\data\experimental\service\utils_wrapper.cc,23,F:\DLFs_dataset\tensorflow\tensorflow-2.12.0\tensorflow\python\grappler\auto_mixed_precision_test.py,50
