path,c_class_name,py_class_name,lineno
F:\DLFs_dataset\paddle\Paddle-2.4.0\paddle\fluid\pybind\pybind.cc,SupportsBfloat16FastPerformance,supports_bfloat16_fast_performance,1725
F:\DLFs_dataset\paddle\Paddle-2.4.0\paddle\fluid\pybind\pybind.cc,IsCompiledWithBrpc,is_compiled_with_brpc,1729
F:\DLFs_dataset\paddle\Paddle-2.4.0\paddle\fluid\pybind\pybind.cc,lambda expression,get_float_stats,1735
F:\DLFs_dataset\paddle\Paddle-2.4.0\paddle\fluid\pybind\pybind.cc,CudaProfilerInit,nvprof_init,2038
F:\DLFs_dataset\paddle\Paddle-2.4.0\paddle\fluid\pybind\pybind.cc,NvprofDisableRecordEvent,nvprof_disable_record_event,2044
F:\DLFs_dataset\paddle\Paddle-2.4.0\paddle\fluid\pybind\pybind.cc,lambda expression,npu_prof_destropy_config,2076
F:\DLFs_dataset\paddle\Paddle-2.4.0\paddle\fluid\pybind\pybind.cc,lambda expression,autotune_status,2499
F:\DLFs_dataset\paddle\Paddle-2.4.0\paddle\fluid\pybind\pybind.cc,lambda expression,use_layout_autotune,2515
F:\DLFs_dataset\paddle\Paddle-2.4.0\paddle\fluid\pybind\const_value.cc,lambda expression,kNoneProcessMeshIndex,39
F:\DLFs_dataset\paddle\Paddle-2.4.0\paddle\fluid\pybind\io.cc,lambda expression,load_lod_tensor_from_memory,98
F:\DLFs_dataset\paddle\Paddle-2.4.0\paddle\fluid\pybind\io.cc,lambda expression,load_selected_rows_from_memory,113
F:\DLFs_dataset\paddle\Paddle-2.4.0\paddle\fluid\pybind\eager_functions.cc,eager_api_run_costum_op,_run_custom_op,943
F:\DLFs_dataset\paddle\Paddle-2.4.0\paddle\fluid\pybind\eager_method.cc,tensor__grad_name,_grad_name,2024
F:\DLFs_dataset\paddle\Paddle-2.4.0\paddle\fluid\pybind\eager_method.cc,tensor_method__is_string_tensor_hold_allocation,_is_string_tensor_hold_allocation,2054
