c_path,lineno,module_name,c_class_name,py_class_name
F:\DLFs_dataset\mindspore\mindspore-1.9.0\mindspore\ccsrc\frontend\operator\composite\pybind_composite.cc,66,_c_expression,ListSliceSetItem,ListSliceSetItem_
F:\DLFs_dataset\mindspore\mindspore-1.9.0\mindspore\ccsrc\frontend\operator\composite\pybind_composite.cc,70,_c_expression,SequenceSliceGetItem,SequenceSliceGetItem_
F:\DLFs_dataset\mindspore\mindspore-1.9.0\mindspore\ccsrc\frontend\operator\composite\pybind_composite.cc,75,_c_expression,Shard,Shard_
F:\DLFs_dataset\mindspore\mindspore-1.9.0\mindspore\ccsrc\frontend\operator\composite\pybind_composite.cc,79,_c_expression,ListAppend,ListAppend_
F:\DLFs_dataset\mindspore\mindspore-1.9.0\mindspore\ccsrc\frontend\operator\composite\pybind_composite.cc,83,_c_expression,ListInsert,ListInsert_
F:\DLFs_dataset\mindspore\mindspore-1.9.0\mindspore\ccsrc\frontend\operator\composite\pybind_composite.cc,87,_c_expression,ListPop,ListPop_
F:\DLFs_dataset\mindspore\mindspore-1.9.0\mindspore\ccsrc\frontend\operator\composite\pybind_composite.cc,91,_c_expression,ListClear,ListClear_
F:\DLFs_dataset\mindspore\mindspore-1.9.0\mindspore\ccsrc\frontend\operator\composite\pybind_composite.cc,95,_c_expression,ListReverse,ListReverse_
F:\DLFs_dataset\mindspore\mindspore-1.9.0\mindspore\ccsrc\frontend\operator\composite\pybind_composite.cc,99,_c_expression,ListExtend,ListExtend_
F:\DLFs_dataset\mindspore\mindspore-1.9.0\mindspore\ccsrc\frontend\operator\composite\pybind_composite.cc,103,_c_expression,ListCount,ListCount_
F:\DLFs_dataset\mindspore\mindspore-1.9.0\mindspore\ccsrc\frontend\operator\composite\pybind_composite.cc,107,_c_expression,MapPy,Map_
F:\DLFs_dataset\mindspore\mindspore-1.9.0\mindspore\ccsrc\frontend\operator\composite\pybind_composite.cc,112,_c_expression,MultitypeFuncGraph,MultitypeFuncGraph_
F:\DLFs_dataset\mindspore\mindspore-1.9.0\mindspore\ccsrc\frontend\operator\composite\pybind_composite.cc,117,_c_expression,UnpackCall,UnpackCall_
F:\DLFs_dataset\mindspore\mindspore-1.9.0\mindspore\ccsrc\frontend\operator\composite\pybind_composite.cc,121,_c_expression,ZipOperation,ZipOperation_
F:\DLFs_dataset\mindspore\mindspore-1.9.0\mindspore\ccsrc\frontend\operator\composite\pybind_composite.cc,125,_c_expression,VmapGeneralPreprocess,VmapGeneralPreprocess_
F:\DLFs_dataset\mindspore\mindspore-1.9.0\mindspore\ccsrc\frontend\optimizer\pattern.cc,152,_c_expression,Pattern,Pattern
F:\DLFs_dataset\mindspore\mindspore-1.9.0\mindspore\ccsrc\frontend\optimizer\pattern.cc,153,_c_expression,OneOf,OneOf_
F:\DLFs_dataset\mindspore\mindspore-1.9.0\mindspore\ccsrc\frontend\optimizer\pattern.cc,154,_c_expression,Prim,Prim_
F:\DLFs_dataset\mindspore\mindspore-1.9.0\mindspore\ccsrc\frontend\optimizer\pattern.cc,156,_c_expression,Call,Call_
F:\DLFs_dataset\mindspore\mindspore-1.9.0\mindspore\ccsrc\frontend\optimizer\pattern.cc,159,_c_expression,NoneOf,NoneOf_
F:\DLFs_dataset\mindspore\mindspore-1.9.0\mindspore\ccsrc\frontend\optimizer\pattern.cc,160,_c_expression,Any,Any
F:\DLFs_dataset\mindspore\mindspore-1.9.0\mindspore\ccsrc\frontend\optimizer\pattern.cc,161,_c_expression,NewTensor,NewTensor_
F:\DLFs_dataset\mindspore\mindspore-1.9.0\mindspore\ccsrc\frontend\optimizer\pattern.cc,162,_c_expression,NewParameter,NewParameter_
F:\DLFs_dataset\mindspore\mindspore-1.9.0\mindspore\ccsrc\frontend\optimizer\pattern.cc,164,_c_expression,Imm,Imm
F:\DLFs_dataset\mindspore\mindspore-1.9.0\mindspore\ccsrc\frontend\optimizer\py_pass_manager.cc,100,_c_expression,PyPassManager,PyPassManager_
F:\DLFs_dataset\mindspore\mindspore-1.9.0\mindspore\ccsrc\pipeline\pynative\pynative_execute.cc,235,_c_expression,PyNativeExecutor,PynativeExecutor_
F:\DLFs_dataset\mindspore\mindspore-1.9.0\mindspore\ccsrc\pybind_api\ir\anf_py.cc,24,_c_expression,CNode,CNode
F:\DLFs_dataset\mindspore\mindspore-1.9.0\mindspore\ccsrc\pybind_api\ir\cell_py.cc,47,_c_expression,Cell,Cell_
F:\DLFs_dataset\mindspore\mindspore-1.9.0\mindspore\ccsrc\pybind_api\ir\dtype_py.cc,33,_c_expression,Type,Type
F:\DLFs_dataset\mindspore\mindspore-1.9.0\mindspore\ccsrc\pybind_api\ir\dtype_py.cc,54,_c_expression,Number,Number
F:\DLFs_dataset\mindspore\mindspore-1.9.0\mindspore\ccsrc\pybind_api\ir\dtype_py.cc,55,_c_expression,Bool,Bool
F:\DLFs_dataset\mindspore\mindspore-1.9.0\mindspore\ccsrc\pybind_api\ir\dtype_py.cc,64,_c_expression,Int,Int
F:\DLFs_dataset\mindspore\mindspore-1.9.0\mindspore\ccsrc\pybind_api\ir\func_graph_py.cc,73,_c_expression,MetaFuncGraph,MetaFuncGraph_
F:\DLFs_dataset\mindspore\mindspore-1.9.0\mindspore\ccsrc\pybind_api\ir\func_graph_py.cc,65,_c_expression,FuncGraph,FuncGraph
F:\DLFs_dataset\mindspore\mindspore-1.9.0\mindspore\ccsrc\pybind_api\ir\param_info_py.cc,24,_c_expression,ParamInfo,ParamInfo
F:\DLFs_dataset\mindspore\mindspore-1.9.0\mindspore\ccsrc\pybind_api\ir\primitive_py.cc,688,_c_expression,PrimitivePyAdapter,Primitive_
F:\DLFs_dataset\mindspore\mindspore-1.9.0\mindspore\ccsrc\pybind_api\ir\signature_py.cc,34,_c_expression,Signature,Signature
F:\DLFs_dataset\mindspore\mindspore-1.9.0\mindspore\ccsrc\pybind_api\ir\tensor_py.cc,419,_c_expression,MetaTensor,MetaTensor
F:\DLFs_dataset\mindspore\mindspore-1.9.0\mindspore\ccsrc\pybind_api\ir\tensor_py.cc,683,_c_expression,CSRTensor,CSRTensor
F:\DLFs_dataset\mindspore\mindspore-1.9.0\mindspore\ccsrc\pybind_api\ir\tensor_py.cc,704,_c_expression,COOTensor,COOTensor
F:\DLFs_dataset\mindspore\mindspore-1.9.0\mindspore\ccsrc\pybind_api\ir\tensor_py.cc,724,_c_expression,RowTensor,RowTensor
F:\DLFs_dataset\mindspore\mindspore-1.9.0\mindspore\ccsrc\pybind_api\ir\value_py.cc,26,_c_expression,UMonad,UMonad
F:\DLFs_dataset\mindspore\mindspore-1.9.0\mindspore\ccsrc\pybind_api\ir\value_py.cc,27,_c_expression,IOMonad,IOMonad
F:\DLFs_dataset\mindspore\mindspore-1.9.0\mindspore\ccsrc\pybind_api\utils\ms_context_py.cc,106,_c_expression,MsContext,MSContext
F:\DLFs_dataset\mindspore\mindspore-1.9.0\mindspore\lite\python\src\context_pybind.cc,30,_c_lite_wrapper,DeviceInfoContext,DeviceInfoContextBind
F:\DLFs_dataset\mindspore\mindspore-1.9.0\mindspore\lite\python\src\context_pybind.cc,32,_c_lite_wrapper,CPUDeviceInfo,CPUDeviceInfoBind
F:\DLFs_dataset\mindspore\mindspore-1.9.0\mindspore\lite\python\src\context_pybind.cc,38,_c_lite_wrapper,GPUDeviceInfo,GPUDeviceInfoBind
F:\DLFs_dataset\mindspore\mindspore-1.9.0\mindspore\lite\python\src\context_pybind.cc,48,_c_lite_wrapper,AscendDeviceInfo,AscendDeviceInfoBind
F:\DLFs_dataset\mindspore\mindspore-1.9.0\mindspore\lite\python\src\context_pybind.cc,82,_c_lite_wrapper,Context,ContextBind
F:\DLFs_dataset\mindspore\mindspore-1.9.0\mindspore\lite\python\src\converter_pybind.cc,33,_c_lite_wrapper,Converter,ConverterBind
F:\DLFs_dataset\mindspore\mindspore-1.9.0\mindspore\lite\python\src\model_pybind.cc,56,_c_lite_wrapper,Status,Status
F:\DLFs_dataset\mindspore\mindspore-1.9.0\mindspore\lite\python\src\model_pybind.cc,62,_c_lite_wrapper,Model,ModelBind
F:\DLFs_dataset\mindspore\mindspore-1.9.0\mindspore\lite\python\src\model_pybind.cc,84,_c_lite_wrapper,RunnerConfig,RunnerConfigBind
F:\DLFs_dataset\mindspore\mindspore-1.9.0\mindspore\lite\python\src\tensor_pybind.cc,75,_c_lite_wrapper,MSTensor,TensorBind
