c_path,module_name,py_fun_name,c_fun_name,lineno,lambda_len
F:\DLFs_dataset\paddle\Paddle-2.1.2\paddle\fluid\pybind\pybind.cc,core_avx,from_dlpack,lambda expression,484,91.0
F:\DLFs_dataset\paddle\Paddle-2.1.2\paddle\fluid\pybind\pybind.cc,core_avx,_save_lod_tensor,lambda expression,501,265.0
F:\DLFs_dataset\paddle\Paddle-2.1.2\paddle\fluid\pybind\pybind.cc,core_avx,_load_lod_tensor,lambda expression,513,260.0
F:\DLFs_dataset\paddle\Paddle-2.1.2\paddle\fluid\pybind\pybind.cc,core_avx,_save_selected_rows,lambda expression,525,303.0
F:\DLFs_dataset\paddle\Paddle-2.1.2\paddle\fluid\pybind\pybind.cc,core_avx,_load_selected_rows,lambda expression,538,268.0
F:\DLFs_dataset\paddle\Paddle-2.1.2\paddle\fluid\pybind\pybind.cc,core_avx,_save_static_dict,lambda expression,551,186.0
F:\DLFs_dataset\paddle\Paddle-2.1.2\paddle\fluid\pybind\pybind.cc,core_avx,_load_static_dict,lambda expression,558,260.0
F:\DLFs_dataset\paddle\Paddle-2.1.2\paddle\fluid\pybind\pybind.cc,core_avx,_create_loaded_parameter,lambda expression,566,112.0
F:\DLFs_dataset\paddle\Paddle-2.1.2\paddle\fluid\pybind\pybind.cc,core_avx,_save_dygraph_dict,lambda expression,572,169.0
F:\DLFs_dataset\paddle\Paddle-2.1.2\paddle\fluid\pybind\pybind.cc,core_avx,_load_dygraph_dict,lambda expression,579,266.0
F:\DLFs_dataset\paddle\Paddle-2.1.2\paddle\fluid\pybind\pybind.cc,core_avx,save_op_version_info,lambda expression,592,208.0
F:\DLFs_dataset\paddle\Paddle-2.1.2\paddle\fluid\pybind\pybind.cc,core_avx,set_printoptions,lambda expression,600,657.0
F:\DLFs_dataset\paddle\Paddle-2.1.2\paddle\fluid\pybind\pybind.cc,core_avx,broadcast_shape,lambda expression,625,142.0
F:\DLFs_dataset\paddle\Paddle-2.1.2\paddle\fluid\pybind\pybind.cc,core_avx,_append_python_callable_object_and_return_id,lambda expression,631,89.0
F:\DLFs_dataset\paddle\Paddle-2.1.2\paddle\fluid\pybind\pybind.cc,core_avx,_get_all_register_op_kernels,lambda expression,640,446.0
F:\DLFs_dataset\paddle\Paddle-2.1.2\paddle\fluid\pybind\pybind.cc,core_avx,get_all_op_protos,lambda expression,1373,297.0
F:\DLFs_dataset\paddle\Paddle-2.1.2\paddle\fluid\pybind\pybind.cc,core_avx,get_op_attrs_default_value,lambda expression,1388,133.0
F:\DLFs_dataset\paddle\Paddle-2.1.2\paddle\fluid\pybind\pybind.cc,core_avx,get_grad_op_desc,lambda expression,1401,235.0
F:\DLFs_dataset\paddle\Paddle-2.1.2\paddle\fluid\pybind\pybind.cc,core_avx,has_grad_op_maker,lambda expression,1417,92.0
