py_fun_name,c_fun_name,lineno,methods_table,path
nonzero,THPVariable_nonzero,1223,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.10.0\tools\autograd\templates\python_variable_methods.cpp
numel,THPVariable_numel,1224,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.10.0\tools\autograd\templates\python_variable_methods.cpp
numpy,THPVariable_numpy,1225,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.10.0\tools\autograd\templates\python_variable_methods.cpp
requires_grad_,THPVariable_requires_grad_,1226,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.10.0\tools\autograd\templates\python_variable_methods.cpp
set_,THPVariable_set_,1227,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.10.0\tools\autograd\templates\python_variable_methods.cpp
short,THPVariable_short,1228,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.10.0\tools\autograd\templates\python_variable_methods.cpp
size,THPVariable_size,1229,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.10.0\tools\autograd\templates\python_variable_methods.cpp
storage,THPVariable_storage,1230,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.10.0\tools\autograd\templates\python_variable_methods.cpp
storage_offset,THPVariable_storage_offset,1231,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.10.0\tools\autograd\templates\python_variable_methods.cpp
storage_type,THPVariable_storage_type,1232,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.10.0\tools\autograd\templates\python_variable_methods.cpp
stride,THPVariable_stride,1233,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.10.0\tools\autograd\templates\python_variable_methods.cpp
to,THPVariable_to,1234,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.10.0\tools\autograd\templates\python_variable_methods.cpp
tolist,THPVariable_tolist,1235,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.10.0\tools\autograd\templates\python_variable_methods.cpp
type,THPVariable_type,1236,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.10.0\tools\autograd\templates\python_variable_methods.cpp
_set_worker_signal_handlers,THPModule_setWorkerSignalHandlers,224,DataLoaderMethods,F:\DLFs_dataset\pytorch\pytorch-1.10.0\torch\csrc\DataLoader.cpp
_set_worker_pids,THPModule_setWorkerPIDs,225,DataLoaderMethods,F:\DLFs_dataset\pytorch\pytorch-1.10.0\torch\csrc\DataLoader.cpp
_remove_worker_pids,THPModule_removeWorkerPIDs,226,DataLoaderMethods,F:\DLFs_dataset\pytorch\pytorch-1.10.0\torch\csrc\DataLoader.cpp
_error_if_any_worker_fails,THPModule_errorIfAnyWorkerFails,227,DataLoaderMethods,F:\DLFs_dataset\pytorch\pytorch-1.10.0\torch\csrc\DataLoader.cpp
__reduce__,THPDevice_reduce,183,THPDevice_methods,F:\DLFs_dataset\pytorch\pytorch-1.10.0\torch\csrc\Device.cpp
__reduce__,THPDtype_reduce,76,THPDtype_methods,F:\DLFs_dataset\pytorch\pytorch-1.10.0\torch\csrc\Dtype.cpp
get_state,THPGenerator_getState,176,THPGenerator_methods,F:\DLFs_dataset\pytorch\pytorch-1.10.0\torch\csrc\Generator.cpp
set_state,THPGenerator_setState,177,THPGenerator_methods,F:\DLFs_dataset\pytorch\pytorch-1.10.0\torch\csrc\Generator.cpp
manual_seed,THPGenerator_manualSeed,178,THPGenerator_methods,F:\DLFs_dataset\pytorch\pytorch-1.10.0\torch\csrc\Generator.cpp
seed,THPGenerator_seed,179,THPGenerator_methods,F:\DLFs_dataset\pytorch\pytorch-1.10.0\torch\csrc\Generator.cpp
initial_seed,THPGenerator_initialSeed,180,THPGenerator_methods,F:\DLFs_dataset\pytorch\pytorch-1.10.0\torch\csrc\Generator.cpp
_initExtension,THPModule_initExtension,660,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.10.0\torch\csrc\Module.cpp
_autograd_init,THPAutograd_initExtension,661,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.10.0\torch\csrc\Module.cpp
_add_docstr,THPModule_addDocStr,662,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.10.0\torch\csrc\Module.cpp
_init_names,THPModule_initNames,663,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.10.0\torch\csrc\Module.cpp
_has_distributed,THPModule_hasDistributed,664,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.10.0\torch\csrc\Module.cpp
_set_default_tensor_type,THPModule_setDefaultTensorType,665,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.10.0\torch\csrc\Module.cpp
_set_default_dtype,THPModule_setDefaultDtype,666,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.10.0\torch\csrc\Module.cpp
_infer_size,THPModule_inferSize,667,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.10.0\torch\csrc\Module.cpp
_crash_if_csrc_asan,THPModule_crashIfCsrcASAN,668,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.10.0\torch\csrc\Module.cpp
_crash_if_csrc_ubsan,THPModule_crashIfCsrcUBSAN,669,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.10.0\torch\csrc\Module.cpp
_crash_if_aten_asan,THPModule_crashIfATenASAN,670,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.10.0\torch\csrc\Module.cpp
_show_config,THPModule_showConfig,671,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.10.0\torch\csrc\Module.cpp
_cxx_flags,THPModule_cxxFlags,672,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.10.0\torch\csrc\Module.cpp
_parallel_info,THPModule_parallelInfo,673,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.10.0\torch\csrc\Module.cpp
_set_backcompat_broadcast_warn,THPModule_setBackcompatBroadcastWarn,674,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.10.0\torch\csrc\Module.cpp
_get_backcompat_broadcast_warn,THPModule_getBackcompatBroadcastWarn,675,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.10.0\torch\csrc\Module.cpp
_set_backcompat_keepdim_warn,THPModule_setBackcompatKeepdimWarn,676,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.10.0\torch\csrc\Module.cpp
_get_backcompat_keepdim_warn,THPModule_getBackcompatKeepdimWarn,677,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.10.0\torch\csrc\Module.cpp
get_num_threads,THPModule_getNumThreads,678,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.10.0\torch\csrc\Module.cpp
set_num_threads,THPModule_setNumThreads,679,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.10.0\torch\csrc\Module.cpp
get_num_interop_threads,THPModule_getNumInteropThreads,680,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.10.0\torch\csrc\Module.cpp
set_num_interop_threads,THPModule_setNumInteropThreads,681,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.10.0\torch\csrc\Module.cpp
_get_cudnn_enabled,THPModule_userEnabledCuDNN,682,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.10.0\torch\csrc\Module.cpp
_set_cudnn_enabled,THPModule_setUserEnabledCuDNN,683,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.10.0\torch\csrc\Module.cpp
_get_mkldnn_enabled,THPModule_userEnabledMkldnn,684,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.10.0\torch\csrc\Module.cpp
_set_mkldnn_enabled,THPModule_setUserEnabledMkldnn,685,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.10.0\torch\csrc\Module.cpp
_get_cudnn_allow_tf32,THPModule_allowTF32CuDNN,686,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.10.0\torch\csrc\Module.cpp
_set_cudnn_allow_tf32,THPModule_setAllowTF32CuDNN,687,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.10.0\torch\csrc\Module.cpp
_get_cudnn_benchmark,THPModule_benchmarkCuDNN,688,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.10.0\torch\csrc\Module.cpp
_set_cudnn_benchmark,THPModule_setBenchmarkCuDNN,689,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.10.0\torch\csrc\Module.cpp
_get_cudnn_deterministic,THPModule_deterministicCuDNN,690,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.10.0\torch\csrc\Module.cpp
_set_cudnn_deterministic,THPModule_setDeterministicCuDNN,691,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.10.0\torch\csrc\Module.cpp
_get_deterministic_algorithms,THPModule_deterministicAlgorithms,692,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.10.0\torch\csrc\Module.cpp
_set_deterministic_algorithms,THPModule_setDeterministicAlgorithms,693,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.10.0\torch\csrc\Module.cpp
_get_warnAlways,THPModule_warnAlways,694,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.10.0\torch\csrc\Module.cpp
_set_warnAlways,THPModule_setWarnAlways,695,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.10.0\torch\csrc\Module.cpp
_get_cublas_allow_tf32,THPModule_allowTF32CuBLAS,696,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.10.0\torch\csrc\Module.cpp
_set_cublas_allow_tf32,THPModule_setAllowTF32CuBLAS,697,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.10.0\torch\csrc\Module.cpp
_vmapmode_increment_nesting,THPModule_vmapmode_increment_nesting,698,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.10.0\torch\csrc\Module.cpp
_vmapmode_decrement_nesting,THPModule_vmapmode_decrement_nesting,699,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.10.0\torch\csrc\Module.cpp
_debug_only_display_vmap_fallback_warnings,THPModule_set_display_vmap_fallback_warnings_mode,700,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.10.0\torch\csrc\Module.cpp
_debug_only_are_vmap_fallback_warnings_enabled,THPModule_are_vmap_fallback_warnings_enabled,701,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.10.0\torch\csrc\Module.cpp
_to_dlpack,THPModule_toDLPack,702,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.10.0\torch\csrc\Module.cpp
_from_dlpack,THPModule_fromDLPack,703,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.10.0\torch\csrc\Module.cpp
set_flush_denormal,THPModule_setFlushDenormal,704,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.10.0\torch\csrc\Module.cpp
get_default_dtype,THPModule_getDefaultDtype,705,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.10.0\torch\csrc\Module.cpp
_get_default_device,THPModule_getDefaultDevice,706,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.10.0\torch\csrc\Module.cpp
_get_qengine,THPModule_qEngine,707,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.10.0\torch\csrc\Module.cpp
_set_qengine,THPModule_setQEngine,708,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.10.0\torch\csrc\Module.cpp
_supported_qengines,THPModule_supportedQEngines,709,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.10.0\torch\csrc\Module.cpp
_is_xnnpack_enabled,THPModule_isEnabledXNNPACK,710,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.10.0\torch\csrc\Module.cpp
_set_default_mobile_cpu_allocator,THPModule_setDefaultMobileCPUAllocator,711,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.10.0\torch\csrc\Module.cpp
_unset_default_mobile_cpu_allocator,THPModule_unsetDefaultMobileCPUAllocator,712,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.10.0\torch\csrc\Module.cpp
_is_torch_function_enabled,THPModule_isEnabledTorchFunction,713,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.10.0\torch\csrc\Module.cpp
_disabled_torch_function_impl,THPModule_disable_torch_function,714,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.10.0\torch\csrc\Module.cpp
_has_torch_function,THPModule_has_torch_function,715,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.10.0\torch\csrc\Module.cpp
_has_torch_function_unary,THPModule_has_torch_function_unary,716,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.10.0\torch\csrc\Module.cpp
_has_torch_function_variadic,THPModule_has_torch_function_variadic,717,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.10.0\torch\csrc\Module.cpp
__reduce__,THPQScheme_reduce,32,THPQScheme_methods,F:\DLFs_dataset\pytorch\pytorch-1.10.0\torch\csrc\QScheme.cpp
numel,THPSize_numel,176,THPSize_methods,F:\DLFs_dataset\pytorch\pytorch-1.10.0\torch\csrc\Size.cpp
__reduce__,THPSize_reduce,177,THPSize_methods,F:\DLFs_dataset\pytorch\pytorch-1.10.0\torch\csrc\Size.cpp
__eq__,THPStream_eq,63,THPStream_methods,F:\DLFs_dataset\pytorch\pytorch-1.10.0\torch\csrc\Stream.cpp
_set_grad_enabled,set_grad_enabled,534,methods,F:\DLFs_dataset\pytorch\pytorch-1.10.0\torch\csrc\autograd\init.cpp
is_grad_enabled,is_grad_enabled,535,methods,F:\DLFs_dataset\pytorch\pytorch-1.10.0\torch\csrc\autograd\init.cpp
is_inference_mode_enabled,is_inference_mode_enabled,536,methods,F:\DLFs_dataset\pytorch\pytorch-1.10.0\torch\csrc\autograd\init.cpp
set_autocast_enabled,set_autocast_enabled,537,methods,F:\DLFs_dataset\pytorch\pytorch-1.10.0\torch\csrc\autograd\init.cpp
is_autocast_enabled,is_autocast_enabled,538,methods,F:\DLFs_dataset\pytorch\pytorch-1.10.0\torch\csrc\autograd\init.cpp
clear_autocast_cache,clear_autocast_cache,539,methods,F:\DLFs_dataset\pytorch\pytorch-1.10.0\torch\csrc\autograd\init.cpp
set_autocast_cpu_enabled,set_autocast_cpu_enabled,540,methods,F:\DLFs_dataset\pytorch\pytorch-1.10.0\torch\csrc\autograd\init.cpp
is_autocast_cpu_enabled,is_autocast_cpu_enabled,541,methods,F:\DLFs_dataset\pytorch\pytorch-1.10.0\torch\csrc\autograd\init.cpp
set_autocast_cpu_dtype,set_autocast_cpu_dtype,542,methods,F:\DLFs_dataset\pytorch\pytorch-1.10.0\torch\csrc\autograd\init.cpp
get_autocast_cpu_dtype,get_autocast_cpu_dtype,543,methods,F:\DLFs_dataset\pytorch\pytorch-1.10.0\torch\csrc\autograd\init.cpp
set_autocast_gpu_dtype,set_autocast_gpu_dtype,544,methods,F:\DLFs_dataset\pytorch\pytorch-1.10.0\torch\csrc\autograd\init.cpp
get_autocast_gpu_dtype,get_autocast_gpu_dtype,545,methods,F:\DLFs_dataset\pytorch\pytorch-1.10.0\torch\csrc\autograd\init.cpp
autocast_increment_nesting,autocast_increment_nesting,546,methods,F:\DLFs_dataset\pytorch\pytorch-1.10.0\torch\csrc\autograd\init.cpp
autocast_decrement_nesting,autocast_decrement_nesting,547,methods,F:\DLFs_dataset\pytorch\pytorch-1.10.0\torch\csrc\autograd\init.cpp
is_autocast_cache_enabled,is_autocast_cache_enabled,548,methods,F:\DLFs_dataset\pytorch\pytorch-1.10.0\torch\csrc\autograd\init.cpp
set_autocast_cache_enabled,set_autocast_cache_enabled,549,methods,F:\DLFs_dataset\pytorch\pytorch-1.10.0\torch\csrc\autograd\init.cpp
set_anomaly_enabled,set_anomaly_mode_enabled,550,methods,F:\DLFs_dataset\pytorch\pytorch-1.10.0\torch\csrc\autograd\init.cpp
is_anomaly_enabled,is_anomaly_mode_enabled,551,methods,F:\DLFs_dataset\pytorch\pytorch-1.10.0\torch\csrc\autograd\init.cpp
_enter_dual_level,python_enter_dual_level,552,methods,F:\DLFs_dataset\pytorch\pytorch-1.10.0\torch\csrc\autograd\init.cpp
_exit_dual_level,python_exit_dual_level,553,methods,F:\DLFs_dataset\pytorch\pytorch-1.10.0\torch\csrc\autograd\init.cpp
_enter_python_mode,enter_python_mode,554,methods,F:\DLFs_dataset\pytorch\pytorch-1.10.0\torch\csrc\autograd\init.cpp
_exit_python_mode,exit_python_mode,555,methods,F:\DLFs_dataset\pytorch\pytorch-1.10.0\torch\csrc\autograd\init.cpp
run_backward,THPEngine_run_backward,320,THPEngine_methods,F:\DLFs_dataset\pytorch\pytorch-1.10.0\torch\csrc\autograd\python_engine.cpp
queue_callback,THPEngine_queue_callback,323,THPEngine_methods,F:\DLFs_dataset\pytorch\pytorch-1.10.0\torch\csrc\autograd\python_engine.cpp
is_checkpoint_valid,THPEngine_is_checkpoint_valid,324,THPEngine_methods,F:\DLFs_dataset\pytorch\pytorch-1.10.0\torch\csrc\autograd\python_engine.cpp
name,THPFunction_name,969,THPFunction_methods,F:\DLFs_dataset\pytorch\pytorch-1.10.0\torch\csrc\autograd\python_function.cpp
apply,THPFunction_apply,970,THPFunction_methods,F:\DLFs_dataset\pytorch\pytorch-1.10.0\torch\csrc\autograd\python_function.cpp
_register_hook_dict,THPFunction__register_hook_dict,971,THPFunction_methods,F:\DLFs_dataset\pytorch\pytorch-1.10.0\torch\csrc\autograd\python_function.cpp
register_hook,THPFunction_register_hook,972,THPFunction_methods,F:\DLFs_dataset\pytorch\pytorch-1.10.0\torch\csrc\autograd\python_function.cpp
arange,THPVariable_arange,649,torch_functions_manual,F:\DLFs_dataset\pytorch\pytorch-1.10.0\torch\csrc\autograd\python_torch_functions_manual.cpp
as_tensor,THPVariable_as_tensor,651,torch_functions_manual,F:\DLFs_dataset\pytorch\pytorch-1.10.0\torch\csrc\autograd\python_torch_functions_manual.cpp
from_numpy,THPVariable_from_numpy,653,torch_functions_manual,F:\DLFs_dataset\pytorch\pytorch-1.10.0\torch\csrc\autograd\python_torch_functions_manual.cpp
frombuffer,THPVariable_frombuffer,654,torch_functions_manual,F:\DLFs_dataset\pytorch\pytorch-1.10.0\torch\csrc\autograd\python_torch_functions_manual.cpp
