c_path,module_name,py_fun_name,c_fun_name,lineno,lambda_len
F:\DLFs_dataset\pytorch\pytorch-2.0.1\caffe2\python\mpi_python.cc,mpi_utils,Broadcast,lambda expression,33.0,290.0
F:\DLFs_dataset\pytorch\pytorch-2.0.1\caffe2\python\pybind_state.cc,caffe2_pybind11_state,get_gradient_defs,lambda expression,637.0,414.0
F:\DLFs_dataset\pytorch\pytorch-2.0.1\caffe2\python\pybind_state.cc,caffe2_pybind11_state,set_engine_pref,lambda expression,1063.0,120.0
F:\DLFs_dataset\pytorch\pytorch-2.0.1\caffe2\python\pybind_state.cc,caffe2_pybind11_state,set_op_engine_pref,lambda expression,1069.0,111.0
F:\DLFs_dataset\pytorch\pytorch-2.0.1\caffe2\python\pybind_state.cc,caffe2_pybind11_state,op_registry_key,lambda expression,1076.0,102.0
F:\DLFs_dataset\pytorch\pytorch-2.0.1\caffe2\python\pybind_state.cc,caffe2_pybind11_state,global_init,lambda expression,1082.0,193.0
F:\DLFs_dataset\pytorch\pytorch-2.0.1\caffe2\python\pybind_state.cc,caffe2_pybind11_state,registered_operators,lambda expression,1093.0,131.0
F:\DLFs_dataset\pytorch\pytorch-2.0.1\caffe2\python\pybind_state.cc,caffe2_pybind11_state,create_child_workspace,lambda expression,1112.0,221.0
F:\DLFs_dataset\pytorch\pytorch-2.0.1\caffe2\python\pybind_state.cc,caffe2_pybind11_state,switch_workspace,lambda expression,1123.0,195.0
F:\DLFs_dataset\pytorch\pytorch-2.0.1\caffe2\python\pybind_state.cc,caffe2_pybind11_state,reset_workspace,lambda expression,1135.0,183.0
F:\DLFs_dataset\pytorch\pytorch-2.0.1\caffe2\python\pybind_state.cc,caffe2_pybind11_state,root_folder,lambda expression,1150.0,108.0
F:\DLFs_dataset\pytorch\pytorch-2.0.1\caffe2\python\pybind_state.cc,caffe2_pybind11_state,nearby_opnames,lambda expression,1163.0,124.0
F:\DLFs_dataset\pytorch\pytorch-2.0.1\caffe2\python\pybind_state.cc,caffe2_pybind11_state,local_blobs,lambda expression,1174.0,108.0
F:\DLFs_dataset\pytorch\pytorch-2.0.1\caffe2\python\pybind_state.cc,caffe2_pybind11_state,blobs,lambda expression,1179.0,103.0
F:\DLFs_dataset\pytorch\pytorch-2.0.1\caffe2\python\pybind_state.cc,caffe2_pybind11_state,has_blob,lambda expression,1184.0,130.0
F:\DLFs_dataset\pytorch\pytorch-2.0.1\caffe2\python\pybind_state.cc,caffe2_pybind11_state,fill_random_network_inputs,lambda expression,1189.0,361.0
F:\DLFs_dataset\pytorch\pytorch-2.0.1\caffe2\python\pybind_state.cc,caffe2_pybind11_state,create_net,lambda expression,1203.0,335.0
F:\DLFs_dataset\pytorch\pytorch-2.0.1\caffe2\python\pybind_state.cc,caffe2_pybind11_state,run_net,lambda expression,1221.0,324.0
F:\DLFs_dataset\pytorch\pytorch-2.0.1\caffe2\python\pybind_state.cc,caffe2_pybind11_state,add_observer_to_net,lambda expression,1238.0,840.0
F:\DLFs_dataset\pytorch\pytorch-2.0.1\caffe2\python\pybind_state.cc,caffe2_pybind11_state,remove_observer_from_net,lambda expression,1270.0,287.0
F:\DLFs_dataset\pytorch\pytorch-2.0.1\caffe2\python\pybind_state.cc,caffe2_pybind11_state,num_observers_on_net,lambda expression,1285.0,252.0
F:\DLFs_dataset\pytorch\pytorch-2.0.1\caffe2\python\pybind_state.cc,caffe2_pybind11_state,benchmark_net,lambda expression,1294.0,318.0
F:\DLFs_dataset\pytorch\pytorch-2.0.1\caffe2\python\pybind_state.cc,caffe2_pybind11_state,benchmark_net_once,lambda expression,1309.0,239.0
F:\DLFs_dataset\pytorch\pytorch-2.0.1\caffe2\python\pybind_state.cc,caffe2_pybind11_state,delete_net,lambda expression,1319.0,136.0
F:\DLFs_dataset\pytorch\pytorch-2.0.1\caffe2\python\pybind_state.cc,caffe2_pybind11_state,nets,lambda expression,1325.0,102.0
F:\DLFs_dataset\pytorch\pytorch-2.0.1\caffe2\python\pybind_state.cc,caffe2_pybind11_state,run_operator_once,lambda expression,1330.0,264.0
F:\DLFs_dataset\pytorch\pytorch-2.0.1\caffe2\python\pybind_state.cc,caffe2_pybind11_state,run_operator_multiple,lambda expression,1342.0,276.0
F:\DLFs_dataset\pytorch\pytorch-2.0.1\caffe2\python\pybind_state.cc,caffe2_pybind11_state,get_operator_cost,lambda expression,1356.0,552.0
F:\DLFs_dataset\pytorch\pytorch-2.0.1\caffe2\python\pybind_state.cc,caffe2_pybind11_state,run_net_once,lambda expression,1376.0,256.0
F:\DLFs_dataset\pytorch\pytorch-2.0.1\caffe2\python\pybind_state.cc,caffe2_pybind11_state,run_plan,lambda expression,1385.0,248.0
F:\DLFs_dataset\pytorch\pytorch-2.0.1\caffe2\python\pybind_state.cc,caffe2_pybind11_state,run_plan_in_background,lambda expression,1395.0,305.0
F:\DLFs_dataset\pytorch\pytorch-2.0.1\caffe2\python\pybind_state.cc,caffe2_pybind11_state,apply_transform,lambda expression,1407.0,282.0
F:\DLFs_dataset\pytorch\pytorch-2.0.1\caffe2\python\pybind_state.cc,caffe2_pybind11_state,apply_transform_if_faster,lambda expression,1421.0,519.0
F:\DLFs_dataset\pytorch\pytorch-2.0.1\caffe2\python\pybind_state.cc,caffe2_pybind11_state,memonger_compute_blob_recycling_for_dag,lambda expression,1450.0,604.0
F:\DLFs_dataset\pytorch\pytorch-2.0.1\caffe2\python\pybind_state.cc,caffe2_pybind11_state,memonger_optimize_inference_net,lambda expression,1476.0,203.0
F:\DLFs_dataset\pytorch\pytorch-2.0.1\caffe2\python\pybind_state.cc,caffe2_pybind11_state,infer_shapes_and_types_from_workspace,lambda expression,1494.0,411.0
