c_path,module_name,py_fun_name,c_fun_name,lineno,lambda_len
F:\DLFs_dataset\pytorch\pytorch-1.12.0\caffe2\python\mpi_python.cc,mpi_utils,Broadcast,lambda expression,33.0,290.0
F:\DLFs_dataset\pytorch\pytorch-1.12.0\caffe2\python\pybind_state.cc,caffe2_pybind11_state,get_gradient_defs,lambda expression,676.0,414.0
F:\DLFs_dataset\pytorch\pytorch-1.12.0\caffe2\python\pybind_state.cc,caffe2_pybind11_state,set_engine_pref,lambda expression,1101.0,120.0
F:\DLFs_dataset\pytorch\pytorch-1.12.0\caffe2\python\pybind_state.cc,caffe2_pybind11_state,set_op_engine_pref,lambda expression,1107.0,111.0
F:\DLFs_dataset\pytorch\pytorch-1.12.0\caffe2\python\pybind_state.cc,caffe2_pybind11_state,op_registry_key,lambda expression,1114.0,102.0
F:\DLFs_dataset\pytorch\pytorch-1.12.0\caffe2\python\pybind_state.cc,caffe2_pybind11_state,global_init,lambda expression,1120.0,193.0
F:\DLFs_dataset\pytorch\pytorch-1.12.0\caffe2\python\pybind_state.cc,caffe2_pybind11_state,registered_operators,lambda expression,1131.0,131.0
F:\DLFs_dataset\pytorch\pytorch-1.12.0\caffe2\python\pybind_state.cc,caffe2_pybind11_state,create_child_workspace,lambda expression,1148.0,214.0
F:\DLFs_dataset\pytorch\pytorch-1.12.0\caffe2\python\pybind_state.cc,caffe2_pybind11_state,switch_workspace,lambda expression,1160.0,180.0
F:\DLFs_dataset\pytorch\pytorch-1.12.0\caffe2\python\pybind_state.cc,caffe2_pybind11_state,reset_workspace,lambda expression,1171.0,259.0
F:\DLFs_dataset\pytorch\pytorch-1.12.0\caffe2\python\pybind_state.cc,caffe2_pybind11_state,workspaces,lambda expression,1194.0,88.0
F:\DLFs_dataset\pytorch\pytorch-1.12.0\caffe2\python\pybind_state.cc,caffe2_pybind11_state,nearby_opnames,lambda expression,1202.0,124.0
F:\DLFs_dataset\pytorch\pytorch-1.12.0\caffe2\python\pybind_state.cc,caffe2_pybind11_state,fill_random_network_inputs,lambda expression,1225.0,309.0
F:\DLFs_dataset\pytorch\pytorch-1.12.0\caffe2\python\pybind_state.cc,caffe2_pybind11_state,create_net,lambda expression,1238.0,283.0
F:\DLFs_dataset\pytorch\pytorch-1.12.0\caffe2\python\pybind_state.cc,caffe2_pybind11_state,run_net,lambda expression,1255.0,273.0
F:\DLFs_dataset\pytorch\pytorch-1.12.0\caffe2\python\pybind_state.cc,caffe2_pybind11_state,add_observer_to_net,lambda expression,1271.0,777.0
F:\DLFs_dataset\pytorch\pytorch-1.12.0\caffe2\python\pybind_state.cc,caffe2_pybind11_state,remove_observer_from_net,lambda expression,1303.0,224.0
F:\DLFs_dataset\pytorch\pytorch-1.12.0\caffe2\python\pybind_state.cc,caffe2_pybind11_state,num_observers_on_net,lambda expression,1318.0,201.0
F:\DLFs_dataset\pytorch\pytorch-1.12.0\caffe2\python\pybind_state.cc,caffe2_pybind11_state,benchmark_net,lambda expression,1326.0,266.0
F:\DLFs_dataset\pytorch\pytorch-1.12.0\caffe2\python\pybind_state.cc,caffe2_pybind11_state,benchmark_net_once,lambda expression,1340.0,187.0
F:\DLFs_dataset\pytorch\pytorch-1.12.0\caffe2\python\pybind_state.cc,caffe2_pybind11_state,delete_net,lambda expression,1349.0,84.0
F:\DLFs_dataset\pytorch\pytorch-1.12.0\caffe2\python\pybind_state.cc,caffe2_pybind11_state,run_operator_once,lambda expression,1355.0,212.0
F:\DLFs_dataset\pytorch\pytorch-1.12.0\caffe2\python\pybind_state.cc,caffe2_pybind11_state,run_operator_multiple,lambda expression,1366.0,224.0
F:\DLFs_dataset\pytorch\pytorch-1.12.0\caffe2\python\pybind_state.cc,caffe2_pybind11_state,get_operator_cost,lambda expression,1379.0,500.0
F:\DLFs_dataset\pytorch\pytorch-1.12.0\caffe2\python\pybind_state.cc,caffe2_pybind11_state,run_net_once,lambda expression,1398.0,204.0
F:\DLFs_dataset\pytorch\pytorch-1.12.0\caffe2\python\pybind_state.cc,caffe2_pybind11_state,run_plan,lambda expression,1406.0,196.0
F:\DLFs_dataset\pytorch\pytorch-1.12.0\caffe2\python\pybind_state.cc,caffe2_pybind11_state,run_plan_in_background,lambda expression,1415.0,253.0
F:\DLFs_dataset\pytorch\pytorch-1.12.0\caffe2\python\pybind_state.cc,caffe2_pybind11_state,apply_transform,lambda expression,1426.0,282.0
F:\DLFs_dataset\pytorch\pytorch-1.12.0\caffe2\python\pybind_state.cc,caffe2_pybind11_state,apply_transform_if_faster,lambda expression,1440.0,519.0
F:\DLFs_dataset\pytorch\pytorch-1.12.0\caffe2\python\pybind_state.cc,caffe2_pybind11_state,memonger_compute_blob_recycling_for_dag,lambda expression,1469.0,604.0
F:\DLFs_dataset\pytorch\pytorch-1.12.0\caffe2\python\pybind_state.cc,caffe2_pybind11_state,memonger_optimize_inference_net,lambda expression,1495.0,203.0
F:\DLFs_dataset\pytorch\pytorch-1.12.0\caffe2\python\pybind_state.cc,caffe2_pybind11_state,infer_shapes_and_types_from_workspace,lambda expression,1513.0,359.0
F:\DLFs_dataset\pytorch\pytorch-1.12.0\caffe2\python\pybind_state.cc,caffe2_pybind11_state,infer_shapes_and_types_from_map,lambda expression,1536.0,392.0
F:\DLFs_dataset\pytorch\pytorch-1.12.0\caffe2\python\pybind_state.cc,caffe2_pybind11_state,infer_shapes_and_types_from_map,lambda expression,1558.0,415.0
F:\DLFs_dataset\pytorch\pytorch-1.12.0\caffe2\python\pybind_state.cc,caffe2_pybind11_state,ssa_rewrite,lambda expression,1587.0,267.0
F:\DLFs_dataset\pytorch\pytorch-1.12.0\caffe2\python\pybind_state.cc,caffe2_pybind11_state,create_blob,lambda expression,1595.0,100.0
F:\DLFs_dataset\pytorch\pytorch-1.12.0\caffe2\python\pybind_state.cc,caffe2_pybind11_state,reset_blob,lambda expression,1600.0,106.0
F:\DLFs_dataset\pytorch\pytorch-1.12.0\caffe2\python\pybind_state.cc,caffe2_pybind11_state,feed_blob,lambda expression,1609.0,143.0
F:\DLFs_dataset\pytorch\pytorch-1.12.0\caffe2\python\pybind_state.cc,caffe2_pybind11_state,serialize_blob,lambda expression,1622.0,142.0
F:\DLFs_dataset\pytorch\pytorch-1.12.0\caffe2\python\pybind_state.cc,caffe2_pybind11_state,deserialize_blob,lambda expression,1628.0,157.0
F:\DLFs_dataset\pytorch\pytorch-1.12.0\caffe2\python\pybind_state.cc,caffe2_pybind11_state,register_python_op,lambda expression,1638.0,297.0
F:\DLFs_dataset\pytorch\pytorch-1.12.0\caffe2\python\pybind_state.cc,caffe2_pybind11_state,register_python_gradient_op,lambda expression,1654.0,197.0
F:\DLFs_dataset\pytorch\pytorch-1.12.0\caffe2\python\pybind_state.cc,caffe2_pybind11_state,get_stats,lambda expression,1686.0,162.0
F:\DLFs_dataset\pytorch\pytorch-1.12.0\caffe2\python\pybind_state.cc,caffe2_pybind11_state,get_blob_numa_node,lambda expression,1697.0,234.0
F:\DLFs_dataset\pytorch\pytorch-1.12.0\caffe2\python\pybind_state.cc,caffe2_pybind11_state,get_blob_size_bytes,lambda expression,1706.0,143.0
F:\DLFs_dataset\pytorch\pytorch-1.12.0\caffe2\python\pybind_state.cc,caffe2_pybind11_state,support_onnx_export,lambda expression,1712.0,130.0
F:\DLFs_dataset\pytorch\pytorch-1.12.0\caffe2\python\pybind_state.cc,caffe2_pybind11_state,export_to_onnx,lambda expression,1719.0,500.0
F:\DLFs_dataset\pytorch\pytorch-1.12.0\caffe2\python\pybind_state.cc,caffe2_pybind11_state,transform_exists,lambda expression,1759.0,85.0
F:\DLFs_dataset\pytorch\pytorch-1.12.0\caffe2\python\pybind_state.cc,caffe2_pybind11_state,workspace_transform_exists,lambda expression,1762.0,94.0
F:\DLFs_dataset\pytorch\pytorch-1.12.0\caffe2\python\pybind_state.cc,caffe2_pybind11_state,run_transform,lambda expression,1765.0,203.0
F:\DLFs_dataset\pytorch\pytorch-1.12.0\caffe2\python\pybind_state.cc,caffe2_pybind11_state,create_offline_tensor,lambda expression,1779.0,284.0
F:\DLFs_dataset\pytorch\pytorch-1.12.0\caffe2\python\pybind_state.cc,caffe2_pybind11_state,onnxifi_set_option,lambda expression,1794.0,125.0
