c_path,module_name,py_fun_name,c_fun_name,lineno,lambda_len
F:\DLFs_dataset\tensorflow\tensorflow-2.8.0\tensorflow\compiler\mlir\hlo\python\MlirHloModule.cpp,_mlirHlo,register_mhlo_dialect,lambda expression,41,179.0
F:\DLFs_dataset\tensorflow\tensorflow-2.8.0\tensorflow\compiler\mlir\hlo\python\MlirHloModule.cpp,_mlirHlo,register_chlo_dialect,lambda expression,52,179.0
F:\DLFs_dataset\tensorflow\tensorflow-2.8.0\tensorflow\compiler\mlir\lite\experimental\tac\py_wrapper\tac_wrapper_pybind11.cc,_pywrap_tac_wrapper,run_tac,lambda expression,23,173.0
F:\DLFs_dataset\tensorflow\tensorflow-2.8.0\tensorflow\compiler\mlir\python\mlir_wrapper\filecheck_wrapper.cc,filecheck_wrapper,check,lambda expression,24,392.0
F:\DLFs_dataset\tensorflow\tensorflow-2.8.0\tensorflow\compiler\mlir\python\mlir_wrapper\mlir_wrapper.cc,mlir_wrapper,preloadTensorFlowDialects,lambda expression,32,174.0
F:\DLFs_dataset\tensorflow\tensorflow-2.8.0\tensorflow\compiler\mlir\python\mlir_wrapper\mlir_wrapper.cc,mlir_wrapper,verify,lambda expression,39,415.0
F:\DLFs_dataset\tensorflow\tensorflow-2.8.0\tensorflow\compiler\mlir\tfr\python\tfr_wrapper.cc,tfr_wrapper,verify,lambda expression,36,622.0
F:\DLFs_dataset\tensorflow\tensorflow-2.8.0\tensorflow\compiler\tf2tensorrt\utils\py_utils_wrapper.cc,_pywrap_py_utils,get_linked_tensorrt_version,get_linked_tensorrt_version,32,
F:\DLFs_dataset\tensorflow\tensorflow-2.8.0\tensorflow\compiler\tf2tensorrt\utils\py_utils_wrapper.cc,_pywrap_py_utils,get_loaded_tensorrt_version,get_loaded_tensorrt_version,35,
F:\DLFs_dataset\tensorflow\tensorflow-2.8.0\tensorflow\compiler\tf2tensorrt\utils\py_utils_wrapper.cc,_pywrap_py_utils,is_tensorrt_enabled,IsGoogleTensorRTEnabled,38,
F:\DLFs_dataset\tensorflow\tensorflow-2.8.0\tensorflow\compiler\xla\python\xla.cc,xla_extension,bfloat16_dtype,lambda expression,102,49.0
F:\DLFs_dataset\tensorflow\tensorflow-2.8.0\tensorflow\compiler\xla\python\xla.cc,xla_extension,get_cpu_client,lambda expression,259,208.0
F:\DLFs_dataset\tensorflow\tensorflow-2.8.0\tensorflow\compiler\xla\python\xla.cc,xla_extension,get_tfrt_cpu_client,lambda expression,268,212.0
F:\DLFs_dataset\tensorflow\tensorflow-2.8.0\tensorflow\compiler\xla\python\xla.cc,xla_extension,get_interpreter_client,lambda expression,277,192.0
F:\DLFs_dataset\tensorflow\tensorflow-2.8.0\tensorflow\compiler\xla\python\xla.cc,xla_extension,get_gpu_client,lambda expression,283,356.0
F:\DLFs_dataset\tensorflow\tensorflow-2.8.0\tensorflow\compiler\xla\python\xla.cc,xla_extension,get_tpu_client,lambda expression,298,233.0
F:\DLFs_dataset\tensorflow\tensorflow-2.8.0\tensorflow\compiler\xla\python\xla.cc,xla_extension,buffer_to_dlpack_managed_tensor,BufferToDLPackManagedTensor,343,
F:\DLFs_dataset\tensorflow\tensorflow-2.8.0\tensorflow\compiler\xla\python\xla.cc,xla_extension,dlpack_managed_tensor_to_buffer,DLPackManagedTensorToBuffer,345,
F:\DLFs_dataset\tensorflow\tensorflow-2.8.0\tensorflow\compiler\xla\python\xla.cc,xla_extension,get_distributed_runtime_service,lambda expression,369,784.0
F:\DLFs_dataset\tensorflow\tensorflow-2.8.0\tensorflow\compiler\xla\python\xla.cc,xla_extension,get_distributed_runtime_client,lambda expression,402,1072.0
F:\DLFs_dataset\tensorflow\tensorflow-2.8.0\tensorflow\compiler\xla\python\xla.cc,xla_extension,collect_garbage,lambda expression,448,43.0
F:\DLFs_dataset\tensorflow\tensorflow-2.8.0\tensorflow\compiler\xla\python\xla.cc,xla_extension,is_optimized_build,IsOptimizedBuild,450,
F:\DLFs_dataset\tensorflow\tensorflow-2.8.0\tensorflow\lite\kernels\variable_ops_wrapper.cc,pywrap_variable_ops,VariableOpsRegisterer,lambda expression,23,15.0
F:\DLFs_dataset\tensorflow\tensorflow-2.8.0\tensorflow\lite\kernels\gradient\gradient_ops_wrapper.cc,pywrap_gradient_ops,GradientOpsRegisterer,lambda expression,24,93.0
F:\DLFs_dataset\tensorflow\tensorflow-2.8.0\tensorflow\lite\kernels\perception\perception_ops_wrapper.cc,pywrap_perception_ops,PerceptionOpsRegisterer,lambda expression,24,95.0
