c_path,lineno,module_name,c_class_name,py_class_name
F:\DLFs_dataset\tensorflow\tensorflow-2.5.0\tensorflow\compiler\xla\python\xla.cc,105,xla_extension,PjRtDevice,Device
F:\DLFs_dataset\tensorflow\tensorflow-2.5.0\tensorflow\compiler\xla\python\xla.cc,154,xla_extension,CpuDevice,CpuDevice
F:\DLFs_dataset\tensorflow\tensorflow-2.5.0\tensorflow\compiler\xla\python\xla.cc,159,xla_extension,GpuDevice,GpuDevice
F:\DLFs_dataset\tensorflow\tensorflow-2.5.0\tensorflow\compiler\xla\python\xla.cc,165,xla_extension,PjRtTpuDevice,TpuDevice
F:\DLFs_dataset\tensorflow\tensorflow-2.5.0\tensorflow\compiler\xla\python\xla.cc,185,xla_extension,GpuAllocatorConfig,GpuAllocatorConfig
F:\DLFs_dataset\tensorflow\tensorflow-2.5.0\tensorflow\compiler\xla\python\xla.cc,203,xla_extension,PyClient,Client
F:\DLFs_dataset\tensorflow\tensorflow-2.5.0\tensorflow\compiler\xla\python\xla.cc,269,xla_extension,DeviceArrayBase,DeviceArrayBase
F:\DLFs_dataset\tensorflow\tensorflow-2.5.0\tensorflow\compiler\xla\python\xla.cc,272,xla_extension,PyBuffer,DeviceArray
F:\DLFs_dataset\tensorflow\tensorflow-2.5.0\tensorflow\compiler\xla\python\xla.cc,349,xla_extension,PyExecutable,Executable
F:\DLFs_dataset\tensorflow\tensorflow-2.5.0\tensorflow\compiler\xla\python\xla.cc,385,xla_extension,DistributedRuntimeService,DistributedRuntimeService
F:\DLFs_dataset\tensorflow\tensorflow-2.5.0\tensorflow\compiler\xla\python\xla.cc,388,xla_extension,DistributedRuntimeClient,DistributedRuntimeClient
F:\DLFs_dataset\tensorflow\tensorflow-2.5.0\tensorflow\compiler\xla\python\tpu_driver\client\tpu_client_extension.cc,28,tpu_client_extension,PyTpuClient,TpuClient
F:\DLFs_dataset\tensorflow\tensorflow-2.5.0\tensorflow\compiler\xla\python\tpu_driver\client\tpu_client_extension.cc,144,tpu_client_extension,PyTpuBuffer,PyTpuBuffer
F:\DLFs_dataset\tensorflow\tensorflow-2.5.0\tensorflow\compiler\xla\python\tpu_driver\client\tpu_client_extension.cc,184,tpu_client_extension,PyTpuExecutable,TpuExecutable
F:\DLFs_dataset\tensorflow\tensorflow-2.5.0\tensorflow\compiler\xla\python\tpu_driver\client\tpu_client_extension.cc,208,tpu_client_extension,TpuDevice,TpuDevice
F:\DLFs_dataset\tensorflow\tensorflow-2.5.0\tensorflow\lite\python\interpreter_wrapper\interpreter_wrapper_pybind11.cc,91,_pywrap_tensorflow_interpreter_wrapper,InterpreterWrapper,InterpreterWrapper
F:\DLFs_dataset\tensorflow\tensorflow-2.5.0\tensorflow\lite\python\optimize\calibration_wrapper_pybind11.cc,35,_pywrap_tensorflow_lite_calibration_wrapper,CalibrationWrapper,CalibrationWrapper
F:\DLFs_dataset\tensorflow\tensorflow-2.5.0\tensorflow\lite\tools\optimize\sparsity\python\format_converter_extension.cc,45,format_converter_extension,FormatConverterFp32,FormatConverterFp32
F:\DLFs_dataset\tensorflow\tensorflow-2.5.0\tensorflow\python\tfe_wrapper.cc,1477,_pywrap_tfe,EagerContextThreadLocalDataWrapper,EagerContextThreadLocalData
F:\DLFs_dataset\tensorflow\tensorflow-2.5.0\tensorflow\python\tfe_wrapper.cc,483,_pywrap_tfe,TFE_Executor,TFE_Executor
