module_name,module_asname,c_file_path,c_lineno,python_file_path,py_lineno
_c_lite_wrapper,,F:\DLFs_dataset\mindspore\mindspore-1.8.1\mindspore\lite\python\src\pybind_module.cc,28,F:\DLFs_dataset\mindspore\mindspore-1.8.1\mindspore\lite\python\api\context.py,19
_c_lite_wrapper,,F:\DLFs_dataset\mindspore\mindspore-1.8.1\mindspore\lite\python\src\pybind_module.cc,28,F:\DLFs_dataset\mindspore\mindspore-1.8.1\mindspore\lite\python\api\converter.py,23
_c_lite_wrapper,,F:\DLFs_dataset\mindspore\mindspore-1.8.1\mindspore\lite\python\src\pybind_module.cc,28,F:\DLFs_dataset\mindspore\mindspore-1.8.1\mindspore\lite\python\api\model.py,23
_c_lite_wrapper,,F:\DLFs_dataset\mindspore\mindspore-1.8.1\mindspore\lite\python\src\pybind_module.cc,28,F:\DLFs_dataset\mindspore\mindspore-1.8.1\mindspore\lite\python\api\tensor.py,22
_c_expression,,F:\DLFs_dataset\mindspore\mindspore-1.8.1\mindspore\ccsrc\pipeline\jit\init.cc,68,F:\DLFs_dataset\mindspore\mindspore-1.8.1\mindspore\python\mindspore\context.py,27
_c_expression,,F:\DLFs_dataset\mindspore\mindspore-1.8.1\mindspore\ccsrc\pipeline\jit\init.cc,68,F:\DLFs_dataset\mindspore\mindspore-1.8.1\mindspore\python\mindspore\_checkparam.py,29
_c_expression,,F:\DLFs_dataset\mindspore\mindspore-1.8.1\mindspore\ccsrc\pipeline\jit\init.cc,68,F:\DLFs_dataset\mindspore\mindspore-1.8.1\mindspore\python\mindspore\common\api.py,40
_c_expression,,F:\DLFs_dataset\mindspore\mindspore-1.8.1\mindspore\ccsrc\pipeline\jit\init.cc,68,F:\DLFs_dataset\mindspore\mindspore-1.8.1\mindspore\python\mindspore\common\api.py,1272
_c_expression,,F:\DLFs_dataset\mindspore\mindspore-1.8.1\mindspore\ccsrc\pipeline\jit\init.cc,68,F:\DLFs_dataset\mindspore\mindspore-1.8.1\mindspore\python\mindspore\common\api.py,39
_c_expression,,F:\DLFs_dataset\mindspore\mindspore-1.8.1\mindspore\ccsrc\pipeline\jit\init.cc,68,F:\DLFs_dataset\mindspore\mindspore-1.8.1\mindspore\python\mindspore\common\dtype.py,23
