path,c_class_name,py_class_name,lineno
F:\DLFs_dataset\tensorflow\tensorflow-2.9.0\tensorflow\compiler\xla\python\xla.cc,TfrtCpuDevice,CpuDevice,166
F:\DLFs_dataset\tensorflow\tensorflow-2.9.0\tensorflow\compiler\xla\python\xla.cc,GpuDevice,GpuDevice,172
F:\DLFs_dataset\tensorflow\tensorflow-2.9.0\tensorflow\compiler\xla\python\xla.cc,PjRtTpuDevice,TpuDevice,179
F:\DLFs_dataset\tensorflow\tensorflow-2.9.0\tensorflow\compiler\xla\python\xla.cc,CompiledMemoryStats,CompiledMemoryStats,315
F:\DLFs_dataset\tensorflow\tensorflow-2.9.0\tensorflow\compiler\xla\python\xla.cc,DistributedRuntimeService,DistributedRuntimeService,377
F:\DLFs_dataset\tensorflow\tensorflow-2.9.0\tensorflow\compiler\xla\python\xla.cc,DistributedRuntimeClient,DistributedRuntimeClient,382
F:\DLFs_dataset\tensorflow\tensorflow-2.9.0\tensorflow\compiler\xla\python\tpu_driver\client\tpu_client_extension.cc,PyTpuBuffer,PyTpuBuffer,168
F:\DLFs_dataset\tensorflow\tensorflow-2.9.0\tensorflow\compiler\xla\python\tpu_driver\client\tpu_client_extension.cc,PyTpuExecutable,TpuExecutable,227
F:\DLFs_dataset\tensorflow\tensorflow-2.9.0\tensorflow\compiler\xla\python\tpu_driver\client\tpu_client_extension.cc,TpuDevice,TpuDevice,253
F:\DLFs_dataset\tensorflow\tensorflow-2.9.0\tensorflow\lite\python\interpreter_wrapper\interpreter_wrapper_pybind11.cc,InterpreterWrapper,InterpreterWrapper,91
F:\DLFs_dataset\tensorflow\tensorflow-2.9.0\tensorflow\python\tfe_wrapper.cc,TFE_Executor,TFE_Executor,574
F:\DLFs_dataset\tensorflow\tensorflow-2.9.0\tensorflow\python\tfe_wrapper.cc,TFE_ContextOptions,TFE_ContextOptions,575
F:\DLFs_dataset\tensorflow\tensorflow-2.9.0\tensorflow\python\tfe_wrapper.cc,TFE_MonitoringCounter0,TFE_MonitoringCounter0,577
F:\DLFs_dataset\tensorflow\tensorflow-2.9.0\tensorflow\python\tfe_wrapper.cc,TFE_MonitoringCounter1,TFE_MonitoringCounter1,579
F:\DLFs_dataset\tensorflow\tensorflow-2.9.0\tensorflow\python\tfe_wrapper.cc,TFE_MonitoringCounter2,TFE_MonitoringCounter2,581
F:\DLFs_dataset\tensorflow\tensorflow-2.9.0\tensorflow\python\tfe_wrapper.cc,TFE_MonitoringStringGauge0,TFE_MonitoringStringGauge0,583
F:\DLFs_dataset\tensorflow\tensorflow-2.9.0\tensorflow\python\tfe_wrapper.cc,TFE_MonitoringStringGauge1,TFE_MonitoringStringGauge1,585
F:\DLFs_dataset\tensorflow\tensorflow-2.9.0\tensorflow\python\tfe_wrapper.cc,TFE_MonitoringStringGauge2,TFE_MonitoringStringGauge2,587
F:\DLFs_dataset\tensorflow\tensorflow-2.9.0\tensorflow\python\tfe_wrapper.cc,TFE_MonitoringStringGauge3,TFE_MonitoringStringGauge3,589
F:\DLFs_dataset\tensorflow\tensorflow-2.9.0\tensorflow\python\tfe_wrapper.cc,TFE_MonitoringStringGauge4,TFE_MonitoringStringGauge4,591
