path,c_class_name,py_class_name,lineno
F:\DLFs_dataset\tensorflow\tensorflow-2.8.0\tensorflow\compiler\xla\python\xla.cc,CpuDevice,CpuDevice,162
F:\DLFs_dataset\tensorflow\tensorflow-2.8.0\tensorflow\compiler\xla\python\xla.cc,GpuDevice,GpuDevice,167
F:\DLFs_dataset\tensorflow\tensorflow-2.8.0\tensorflow\compiler\xla\python\xla.cc,PjRtTpuDevice,TpuDevice,174
F:\DLFs_dataset\tensorflow\tensorflow-2.8.0\tensorflow\compiler\xla\python\xla.cc,DistributedRuntimeService,DistributedRuntimeService,358
F:\DLFs_dataset\tensorflow\tensorflow-2.8.0\tensorflow\compiler\xla\python\xla.cc,DistributedRuntimeClient,DistributedRuntimeClient,363
F:\DLFs_dataset\tensorflow\tensorflow-2.8.0\tensorflow\compiler\xla\python\tpu_driver\client\tpu_client_extension.cc,PyTpuBuffer,PyTpuBuffer,150
F:\DLFs_dataset\tensorflow\tensorflow-2.8.0\tensorflow\compiler\xla\python\tpu_driver\client\tpu_client_extension.cc,PyTpuExecutable,TpuExecutable,198
F:\DLFs_dataset\tensorflow\tensorflow-2.8.0\tensorflow\compiler\xla\python\tpu_driver\client\tpu_client_extension.cc,TpuDevice,TpuDevice,224
F:\DLFs_dataset\tensorflow\tensorflow-2.8.0\tensorflow\lite\python\interpreter_wrapper\interpreter_wrapper_pybind11.cc,InterpreterWrapper,InterpreterWrapper,91
F:\DLFs_dataset\tensorflow\tensorflow-2.8.0\tensorflow\python\tfe_wrapper.cc,TFE_Executor,TFE_Executor,573
F:\DLFs_dataset\tensorflow\tensorflow-2.8.0\tensorflow\python\tfe_wrapper.cc,TFE_ContextOptions,TFE_ContextOptions,574
F:\DLFs_dataset\tensorflow\tensorflow-2.8.0\tensorflow\python\tfe_wrapper.cc,TFE_MonitoringCounter0,TFE_MonitoringCounter0,576
F:\DLFs_dataset\tensorflow\tensorflow-2.8.0\tensorflow\python\tfe_wrapper.cc,TFE_MonitoringCounter1,TFE_MonitoringCounter1,578
F:\DLFs_dataset\tensorflow\tensorflow-2.8.0\tensorflow\python\tfe_wrapper.cc,TFE_MonitoringCounter2,TFE_MonitoringCounter2,580
F:\DLFs_dataset\tensorflow\tensorflow-2.8.0\tensorflow\python\tfe_wrapper.cc,TFE_MonitoringStringGauge0,TFE_MonitoringStringGauge0,582
F:\DLFs_dataset\tensorflow\tensorflow-2.8.0\tensorflow\python\tfe_wrapper.cc,TFE_MonitoringStringGauge1,TFE_MonitoringStringGauge1,584
F:\DLFs_dataset\tensorflow\tensorflow-2.8.0\tensorflow\python\tfe_wrapper.cc,TFE_MonitoringStringGauge2,TFE_MonitoringStringGauge2,586
F:\DLFs_dataset\tensorflow\tensorflow-2.8.0\tensorflow\python\tfe_wrapper.cc,TFE_MonitoringStringGauge3,TFE_MonitoringStringGauge3,588
F:\DLFs_dataset\tensorflow\tensorflow-2.8.0\tensorflow\python\tfe_wrapper.cc,TFE_MonitoringStringGauge4,TFE_MonitoringStringGauge4,590
F:\DLFs_dataset\tensorflow\tensorflow-2.8.0\tensorflow\python\tfe_wrapper.cc,TFE_MonitoringIntGauge0,TFE_MonitoringIntGauge0,592
F:\DLFs_dataset\tensorflow\tensorflow-2.8.0\tensorflow\python\tfe_wrapper.cc,TFE_MonitoringIntGauge1,TFE_MonitoringIntGauge1,594
F:\DLFs_dataset\tensorflow\tensorflow-2.8.0\tensorflow\python\tfe_wrapper.cc,TFE_MonitoringIntGauge2,TFE_MonitoringIntGauge2,596
F:\DLFs_dataset\tensorflow\tensorflow-2.8.0\tensorflow\python\tfe_wrapper.cc,TFE_MonitoringBoolGauge0,TFE_MonitoringBoolGauge0,598
F:\DLFs_dataset\tensorflow\tensorflow-2.8.0\tensorflow\python\tfe_wrapper.cc,TFE_MonitoringBoolGauge1,TFE_MonitoringBoolGauge1,600
F:\DLFs_dataset\tensorflow\tensorflow-2.8.0\tensorflow\python\tfe_wrapper.cc,TFE_MonitoringBoolGauge2,TFE_MonitoringBoolGauge2,602
F:\DLFs_dataset\tensorflow\tensorflow-2.8.0\tensorflow\python\tfe_wrapper.cc,TFE_MonitoringCounterCell,TFE_MonitoringCounterCell,604
F:\DLFs_dataset\tensorflow\tensorflow-2.8.0\tensorflow\python\tfe_wrapper.cc,TFE_MonitoringIntGaugeCell,TFE_MonitoringIntGaugeCell,606
F:\DLFs_dataset\tensorflow\tensorflow-2.8.0\tensorflow\python\tfe_wrapper.cc,TFE_MonitoringStringGaugeCell,TFE_MonitoringStringGaugeCell,608
F:\DLFs_dataset\tensorflow\tensorflow-2.8.0\tensorflow\python\tfe_wrapper.cc,TFE_MonitoringBoolGaugeCell,TFE_MonitoringBoolGaugeCell,610
F:\DLFs_dataset\tensorflow\tensorflow-2.8.0\tensorflow\python\tfe_wrapper.cc,TFE_MonitoringSamplerCell,TFE_MonitoringSamplerCell,612
F:\DLFs_dataset\tensorflow\tensorflow-2.8.0\tensorflow\python\tfe_wrapper.cc,TFE_MonitoringBuckets,TFE_MonitoringBuckets,614
F:\DLFs_dataset\tensorflow\tensorflow-2.8.0\tensorflow\python\tfe_wrapper.cc,TFE_MonitoringSampler0,TFE_MonitoringSampler0,616
F:\DLFs_dataset\tensorflow\tensorflow-2.8.0\tensorflow\python\tfe_wrapper.cc,TFE_MonitoringSampler1,TFE_MonitoringSampler1,618
F:\DLFs_dataset\tensorflow\tensorflow-2.8.0\tensorflow\python\tfe_wrapper.cc,TFE_MonitoringSampler2,TFE_MonitoringSampler2,620
F:\DLFs_dataset\tensorflow\tensorflow-2.8.0\tensorflow\python\tfe_wrapper.cc,CancellationManager,TFE_CancellationManager,622
F:\DLFs_dataset\tensorflow\tensorflow-2.8.0\tensorflow\python\tfe_wrapper.cc,TF_DeviceList,TF_DeviceList,625
F:\DLFs_dataset\tensorflow\tensorflow-2.8.0\tensorflow\python\tfe_wrapper.cc,TF_Function,TF_Function,626
F:\DLFs_dataset\tensorflow\tensorflow-2.8.0\tensorflow\python\client\tf_session_wrapper.cc,TF_Graph,TF_Graph,107
F:\DLFs_dataset\tensorflow\tensorflow-2.8.0\tensorflow\python\client\tf_session_wrapper.cc,TF_Operation,TF_Operation,108
F:\DLFs_dataset\tensorflow\tensorflow-2.8.0\tensorflow\python\client\tf_session_wrapper.cc,TF_ImportGraphDefOptions,TF_ImportGraphDefOptions,120
F:\DLFs_dataset\tensorflow\tensorflow-2.8.0\tensorflow\python\client\tf_session_wrapper.cc,TF_ImportGraphDefResults,TF_ImportGraphDefResults,122
F:\DLFs_dataset\tensorflow\tensorflow-2.8.0\tensorflow\python\client\tf_session_wrapper.cc,TF_DeprecatedSession,TF_DeprecatedSession,124
F:\DLFs_dataset\tensorflow\tensorflow-2.8.0\tensorflow\python\client\tf_session_wrapper.cc,TF_Session,TF_Session,126
F:\DLFs_dataset\tensorflow\tensorflow-2.8.0\tensorflow\python\client\tf_session_wrapper.cc,TF_OperationDescription,TF_OperationDescription,127
F:\DLFs_dataset\tensorflow\tensorflow-2.8.0\tensorflow\python\client\tf_session_wrapper.cc,TF_Library,TF_Library,129
F:\DLFs_dataset\tensorflow\tensorflow-2.8.0\tensorflow\python\client\tf_session_wrapper.cc,TF_SessionOptions,TF_SessionOptions,130
F:\DLFs_dataset\tensorflow\tensorflow-2.8.0\tensorflow\python\client\tf_session_wrapper.cc,TF_Buffer,TF_Buffer,131
F:\DLFs_dataset\tensorflow\tensorflow-2.8.0\tensorflow\python\client\tf_session_wrapper.cc,TF_ApiDefMap,TF_ApiDefMap,132
F:\DLFs_dataset\tensorflow\tensorflow-2.8.0\tensorflow\python\client\tf_session_wrapper.cc,TF_Server,TF_Server,133
F:\DLFs_dataset\tensorflow\tensorflow-2.8.0\tensorflow\python\client\tf_session_wrapper.cc,TF_Status,TF_Status,134
F:\DLFs_dataset\tensorflow\tensorflow-2.8.0\tensorflow\python\data\experimental\service\server_lib_wrapper.cc,DispatchGrpcDataServer,DispatchGrpcDataServer,37
F:\DLFs_dataset\tensorflow\tensorflow-2.8.0\tensorflow\python\data\experimental\service\server_lib_wrapper.cc,WorkerGrpcDataServer,WorkerGrpcDataServer,52
F:\DLFs_dataset\tensorflow\tensorflow-2.8.0\tensorflow\python\framework\python_api_info_wrapper.cc,InferredAttributes,InferredAttributes,71
F:\DLFs_dataset\tensorflow\tensorflow-2.8.0\tensorflow\python\framework\experimental\unified_api.cc,AbstractContext,AbstractContext,116
F:\DLFs_dataset\tensorflow\tensorflow-2.8.0\tensorflow\python\framework\experimental\unified_api.cc,AbstractOperation,AbstractOperation,186
F:\DLFs_dataset\tensorflow\tensorflow-2.8.0\tensorflow\python\framework\experimental\unified_api.cc,AbstractTensorHandle,AbstractTensorHandle,228
F:\DLFs_dataset\tensorflow\tensorflow-2.8.0\tensorflow\python\framework\experimental\unified_api.cc,ImmediateExecutionContext,ImmediateExecutionContext,181
F:\DLFs_dataset\tensorflow\tensorflow-2.8.0\tensorflow\python\framework\experimental\unified_api.cc,AbstractFunction,AbstractFunction,260
F:\DLFs_dataset\tensorflow\tensorflow-2.8.0\tensorflow\python\grappler\cluster_wrapper.cc,Cluster,tensorflow::grappler::Cluster,74
F:\DLFs_dataset\tensorflow\tensorflow-2.8.0\tensorflow\python\grappler\item_wrapper.cc,GrapplerItem,tensorflow::grappler::GrapplerItem,125
F:\DLFs_dataset\tensorflow\tensorflow-2.8.0\tensorflow\python\lib\io\file_io_wrapper.cc,PyTransactionToken,TransactionToken,51
