c_path,module_name,py_fun_name,c_fun_name,lineno,lambda_len
F:/DLFs_dataset/pytorch/pytorch-1.5.0\benchmarks\operator_benchmark\pt_extension\extension.cpp,cpp_extension,_consume,consume,19.0,
F:/DLFs_dataset/pytorch/pytorch-1.5.0\caffe2\python\mpi_python.cc,mpi_utils,SetupPeers,MPISetupPeers,12.0,
F:/DLFs_dataset/pytorch/pytorch-1.5.0\caffe2\python\mpi_python.cc,mpi_utils,CommSize,lambda expression,18.0,43.0
F:/DLFs_dataset/pytorch/pytorch-1.5.0\caffe2\python\mpi_python.cc,mpi_utils,CommRank,lambda expression,22.0,43.0
F:/DLFs_dataset/pytorch/pytorch-1.5.0\caffe2\python\mpi_python.cc,mpi_utils,Finalize,lambda expression,26.0,14.0
F:/DLFs_dataset/pytorch/pytorch-1.5.0\caffe2\python\mpi_python.cc,mpi_utils,Broadcast,lambda expression,33.0,290.0
F:/DLFs_dataset/pytorch/pytorch-1.5.0\caffe2\python\pybind_state.cc,caffe2_pybind11_state,get_gradient_defs,lambda expression,650.0,414.0
F:/DLFs_dataset/pytorch/pytorch-1.5.0\caffe2\python\pybind_state.cc,caffe2_pybind11_state,create_db,CreateDB,688.0,
F:/DLFs_dataset/pytorch/pytorch-1.5.0\caffe2\python\pybind_state.cc,caffe2_pybind11_state,registered_dbs,lambda expression,689.0,45.0
F:/DLFs_dataset/pytorch/pytorch-1.5.0\caffe2\python\pybind_state.cc,caffe2_pybind11_state,get_build_options,lambda expression,1015.0,27.0
F:/DLFs_dataset/pytorch/pytorch-1.5.0\caffe2\python\pybind_state.cc,caffe2_pybind11_state,set_per_op_engine_pref,lambda expression,1056.0,67.0
F:/DLFs_dataset/pytorch/pytorch-1.5.0\caffe2\python\pybind_state.cc,caffe2_pybind11_state,set_global_engine_pref,lambda expression,1060.0,69.0
F:/DLFs_dataset/pytorch/pytorch-1.5.0\caffe2\python\pybind_state.cc,caffe2_pybind11_state,set_engine_pref,lambda expression,1063.0,120.0
F:/DLFs_dataset/pytorch/pytorch-1.5.0\caffe2\python\pybind_state.cc,caffe2_pybind11_state,set_op_engine_pref,lambda expression,1069.0,111.0
F:/DLFs_dataset/pytorch/pytorch-1.5.0\caffe2\python\pybind_state.cc,caffe2_pybind11_state,op_registry_key,lambda expression,1076.0,102.0
F:/DLFs_dataset/pytorch/pytorch-1.5.0\caffe2\python\pybind_state.cc,caffe2_pybind11_state,global_init,lambda expression,1082.0,193.0
F:/DLFs_dataset/pytorch/pytorch-1.5.0\caffe2\python\pybind_state.cc,caffe2_pybind11_state,registered_operators,lambda expression,1092.0,131.0
F:/DLFs_dataset/pytorch/pytorch-1.5.0\caffe2\python\pybind_state.cc,caffe2_pybind11_state,on_module_exit,lambda expression,1102.0,24.0
F:/DLFs_dataset/pytorch/pytorch-1.5.0\caffe2\python\pybind_state.cc,caffe2_pybind11_state,switch_workspace,lambda expression,1105.0,40.0
F:/DLFs_dataset/pytorch/pytorch-1.5.0\caffe2\python\pybind_state.cc,caffe2_pybind11_state,switch_workspace,lambda expression,1108.0,180.0
F:/DLFs_dataset/pytorch/pytorch-1.5.0\caffe2\python\pybind_state.cc,caffe2_pybind11_state,reset_workspace,lambda expression,1119.0,259.0
F:/DLFs_dataset/pytorch/pytorch-1.5.0\caffe2\python\pybind_state.cc,caffe2_pybind11_state,root_folder,lambda expression,1135.0,56.0
F:/DLFs_dataset/pytorch/pytorch-1.5.0\caffe2\python\pybind_state.cc,caffe2_pybind11_state,current_workspace,lambda expression,1139.0,31.0
F:/DLFs_dataset/pytorch/pytorch-1.5.0\caffe2\python\pybind_state.cc,caffe2_pybind11_state,workspaces,lambda expression,1140.0,88.0
F:/DLFs_dataset/pytorch/pytorch-1.5.0\caffe2\python\pybind_state.cc,caffe2_pybind11_state,nearby_opnames,lambda expression,1147.0,119.0
F:/DLFs_dataset/pytorch/pytorch-1.5.0\caffe2\python\pybind_state.cc,caffe2_pybind11_state,local_blobs,lambda expression,1157.0,56.0
F:/DLFs_dataset/pytorch/pytorch-1.5.0\caffe2\python\pybind_state.cc,caffe2_pybind11_state,blobs,lambda expression,1161.0,51.0
F:/DLFs_dataset/pytorch/pytorch-1.5.0\caffe2\python\pybind_state.cc,caffe2_pybind11_state,has_blob,lambda expression,1165.0,78.0
F:/DLFs_dataset/pytorch/pytorch-1.5.0\caffe2\python\pybind_state.cc,caffe2_pybind11_state,fill_random_network_inputs,lambda expression,1169.0,309.0
F:/DLFs_dataset/pytorch/pytorch-1.5.0\caffe2\python\pybind_state.cc,caffe2_pybind11_state,create_net,lambda expression,1182.0,283.0
F:/DLFs_dataset/pytorch/pytorch-1.5.0\caffe2\python\pybind_state.cc,caffe2_pybind11_state,run_net,lambda expression,1199.0,273.0
F:/DLFs_dataset/pytorch/pytorch-1.5.0\caffe2\python\pybind_state.cc,caffe2_pybind11_state,add_observer_to_net,lambda expression,1215.0,777.0
F:/DLFs_dataset/pytorch/pytorch-1.5.0\caffe2\python\pybind_state.cc,caffe2_pybind11_state,remove_observer_from_net,lambda expression,1247.0,224.0
F:/DLFs_dataset/pytorch/pytorch-1.5.0\caffe2\python\pybind_state.cc,caffe2_pybind11_state,clear_global_net_observer,lambda expression,1258.0,58.0
F:/DLFs_dataset/pytorch/pytorch-1.5.0\caffe2\python\pybind_state.cc,caffe2_pybind11_state,num_observers_on_net,lambda expression,1262.0,201.0
F:/DLFs_dataset/pytorch/pytorch-1.5.0\caffe2\python\pybind_state.cc,caffe2_pybind11_state,benchmark_net,lambda expression,1270.0,266.0
F:/DLFs_dataset/pytorch/pytorch-1.5.0\caffe2\python\pybind_state.cc,caffe2_pybind11_state,benchmark_net_once,lambda expression,1284.0,187.0
F:/DLFs_dataset/pytorch/pytorch-1.5.0\caffe2\python\pybind_state.cc,caffe2_pybind11_state,delete_net,lambda expression,1293.0,84.0
F:/DLFs_dataset/pytorch/pytorch-1.5.0\caffe2\python\pybind_state.cc,caffe2_pybind11_state,nets,lambda expression,1298.0,28.0
