c_path,module_name,py_fun_name,c_fun_name,lineno,lambda_len
F:\DLFs_dataset\tensorflow\tensorflow-2.6.0\tensorflow\compiler\mlir\python\mlir_wrapper\filecheck_wrapper.cc,filecheck_wrapper,check,lambda expression,24,392.0
F:\DLFs_dataset\tensorflow\tensorflow-2.6.0\tensorflow\compiler\mlir\python\mlir_wrapper\mlir_wrapper.cc,mlir_wrapper,preloadTensorFlowDialects,lambda expression,32,174.0
F:\DLFs_dataset\tensorflow\tensorflow-2.6.0\tensorflow\compiler\mlir\python\mlir_wrapper\mlir_wrapper.cc,mlir_wrapper,verify,lambda expression,39,415.0
F:\DLFs_dataset\tensorflow\tensorflow-2.6.0\tensorflow\compiler\mlir\tfr\python\tfr_wrapper.cc,tfr_wrapper,verify,lambda expression,35,592.0
F:\DLFs_dataset\tensorflow\tensorflow-2.6.0\tensorflow\compiler\tf2tensorrt\utils\py_utils_wrapper.cc,_pywrap_py_utils,get_linked_tensorrt_version,get_linked_tensorrt_version,32,
F:\DLFs_dataset\tensorflow\tensorflow-2.6.0\tensorflow\compiler\tf2tensorrt\utils\py_utils_wrapper.cc,_pywrap_py_utils,get_loaded_tensorrt_version,get_loaded_tensorrt_version,35,
F:\DLFs_dataset\tensorflow\tensorflow-2.6.0\tensorflow\compiler\tf2tensorrt\utils\py_utils_wrapper.cc,_pywrap_py_utils,is_tensorrt_enabled,IsGoogleTensorRTEnabled,38,
F:\DLFs_dataset\tensorflow\tensorflow-2.6.0\tensorflow\compiler\xla\python\xla.cc,xla_extension,bfloat16_dtype,lambda expression,100,49.0
F:\DLFs_dataset\tensorflow\tensorflow-2.6.0\tensorflow\compiler\xla\python\xla.cc,xla_extension,get_cpu_client,lambda expression,246,175.0
F:\DLFs_dataset\tensorflow\tensorflow-2.6.0\tensorflow\compiler\xla\python\xla.cc,xla_extension,get_tfrt_cpu_client,lambda expression,254,179.0
F:\DLFs_dataset\tensorflow\tensorflow-2.6.0\tensorflow\compiler\xla\python\xla.cc,xla_extension,get_interpreter_client,lambda expression,262,159.0
F:\DLFs_dataset\tensorflow\tensorflow-2.6.0\tensorflow\compiler\xla\python\xla.cc,xla_extension,get_gpu_client,lambda expression,267,323.0
F:\DLFs_dataset\tensorflow\tensorflow-2.6.0\tensorflow\compiler\xla\python\xla.cc,xla_extension,get_tpu_client,lambda expression,281,200.0
F:\DLFs_dataset\tensorflow\tensorflow-2.6.0\tensorflow\compiler\xla\python\xla.cc,xla_extension,buffer_to_dlpack_managed_tensor,BufferToDLPackManagedTensor,325,
F:\DLFs_dataset\tensorflow\tensorflow-2.6.0\tensorflow\compiler\xla\python\xla.cc,xla_extension,dlpack_managed_tensor_to_buffer,DLPackManagedTensorToBuffer,327,
F:\DLFs_dataset\tensorflow\tensorflow-2.6.0\tensorflow\compiler\xla\python\xla.cc,xla_extension,get_distributed_runtime_service,GetDistributedRuntimeService,348,
F:\DLFs_dataset\tensorflow\tensorflow-2.6.0\tensorflow\compiler\xla\python\xla.cc,xla_extension,get_distributed_runtime_client,GetDistributedRuntimeClient,349,
F:\DLFs_dataset\tensorflow\tensorflow-2.6.0\tensorflow\compiler\xla\python\xla.cc,xla_extension,collect_garbage,lambda expression,351,43.0
F:\DLFs_dataset\tensorflow\tensorflow-2.6.0\tensorflow\compiler\xla\python\xla.cc,xla_extension,is_optimized_build,IsOptimizedBuild,353,
F:\DLFs_dataset\tensorflow\tensorflow-2.6.0\tensorflow\lite\kernels\variable_ops_wrapper.cc,pywrap_variable_ops,VariableOpsRegisterer,lambda expression,23,15.0
F:\DLFs_dataset\tensorflow\tensorflow-2.6.0\tensorflow\lite\kernels\gradient\gradient_ops_wrapper.cc,pywrap_gradient_ops,GradientOpsRegisterer,lambda expression,24,93.0
F:\DLFs_dataset\tensorflow\tensorflow-2.6.0\tensorflow\lite\kernels\perception\perception_ops_wrapper.cc,pywrap_perception_ops,PerceptionOpsRegisterer,lambda expression,24,95.0
F:\DLFs_dataset\tensorflow\tensorflow-2.6.0\tensorflow\lite\python\analyzer_wrapper\analyzer_wrapper.cc,_pywrap_analyzer_wrapper,ModelAnalyzer,lambda expression,21,66.0
F:\DLFs_dataset\tensorflow\tensorflow-2.6.0\tensorflow\lite\python\analyzer_wrapper\analyzer_wrapper.cc,_pywrap_analyzer_wrapper,FlatBufferToMlir,lambda expression,29,75.0
F:\DLFs_dataset\tensorflow\tensorflow-2.6.0\tensorflow\lite\python\interpreter_wrapper\interpreter_wrapper_pybind11.cc,_pywrap_tensorflow_interpreter_wrapper,CreateWrapperFromFile,lambda expression,35,281.0
F:\DLFs_dataset\tensorflow\tensorflow-2.6.0\tensorflow\lite\python\interpreter_wrapper\interpreter_wrapper_pybind11.cc,_pywrap_tensorflow_interpreter_wrapper,CreateWrapperFromFile,lambda expression,48,389.0
F:\DLFs_dataset\tensorflow\tensorflow-2.6.0\tensorflow\lite\python\interpreter_wrapper\interpreter_wrapper_pybind11.cc,_pywrap_tensorflow_interpreter_wrapper,CreateWrapperFromBuffer,lambda expression,63,267.0
