c_path,lineno,module_name,c_class_name,py_class_name
F:\DLFs_dataset\tensorflow\tensorflow-2.2.0\tensorflow\python\grappler\cluster_wrapper.cc,74,_pywrap_tf_cluster,Cluster,tensorflow::grappler::Cluster
F:\DLFs_dataset\tensorflow\tensorflow-2.2.0\tensorflow\python\grappler\item_wrapper.cc,125,_pywrap_tf_item,GrapplerItem,tensorflow::grappler::GrapplerItem
F:\DLFs_dataset\tensorflow\tensorflow-2.2.0\tensorflow\python\lib\io\file_io_wrapper.cc,138,_pywrap_file_io,FileStatistics,FileStatistics
F:\DLFs_dataset\tensorflow\tensorflow-2.2.0\tensorflow\python\lib\io\file_io_wrapper.cc,152,_pywrap_file_io,WritableFile,WritableFile
F:\DLFs_dataset\tensorflow\tensorflow-2.2.0\tensorflow\python\lib\io\file_io_wrapper.cc,184,_pywrap_file_io,BufferedInputStream,BufferedInputStream
F:\DLFs_dataset\tensorflow\tensorflow-2.2.0\tensorflow\python\lib\io\record_io_wrapper.cc,203,_pywrap_record_io,PyRecordReader,RecordIterator
F:\DLFs_dataset\tensorflow\tensorflow-2.2.0\tensorflow\python\lib\io\record_io_wrapper.cc,239,_pywrap_record_io,PyRecordRandomReader,RandomRecordReader
F:\DLFs_dataset\tensorflow\tensorflow-2.2.0\tensorflow\python\lib\io\record_io_wrapper.cc,269,_pywrap_record_io,ZlibCompressionOptions,ZlibCompressionOptions
F:\DLFs_dataset\tensorflow\tensorflow-2.2.0\tensorflow\python\lib\io\record_io_wrapper.cc,285,_pywrap_record_io,RecordWriterOptions,RecordWriterOptions
F:\DLFs_dataset\tensorflow\tensorflow-2.2.0\tensorflow\python\lib\io\record_io_wrapper.cc,292,_pywrap_record_io,PyRecordWriter,RecordWriter
F:\DLFs_dataset\tensorflow\tensorflow-2.2.0\tensorflow\python\profiler\internal\profiler_wrapper.cc,99,_pywrap_profiler,ProfilerSessionWrapper,ProfilerSession
F:\DLFs_dataset\tensorflow\tensorflow-2.2.0\tensorflow\python\profiler\internal\scoped_annotation_wrapper.cc,49,_pywrap_scoped_annotation,ScopedAnnotationWrapper,ScopedAnnotation
F:\DLFs_dataset\tensorflow\tensorflow-2.2.0\tensorflow\python\profiler\internal\traceme_wrapper.cc,46,_pywrap_traceme,TraceMeWrapper,TraceMe
F:\DLFs_dataset\tensorflow\tensorflow-2.2.0\tensorflow\python\util\py_checkpoint_reader_wrapper.cc,124,_pywrap_checkpoint_reader,CheckpointReader,CheckpointReader
F:\DLFs_dataset\tensorflow\tensorflow-2.2.0\tensorflow\python\util\stat_summarizer_wrapper.cc,28,_pywrap_stat_summarizer,StatSummarizer,StatSummarizer
F:\DLFs_dataset\tensorflow\tensorflow-2.2.0\tensorflow\python\util\tf_stack.cc,120,_tf_stack,FrameSummary,FrameSummary
