py_fun_name,c_fun_name,lineno,methods_table,path
__rmul__,THPVariable_mul,927,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\tools\autograd\templates\python_variable_methods.cpp
__mul__,THPVariable_mul,928,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\tools\autograd\templates\python_variable_methods.cpp
__imul__,THPVariable_mul_,929,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\tools\autograd\templates\python_variable_methods.cpp
__sub__,THPVariable_sub,930,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\tools\autograd\templates\python_variable_methods.cpp
__isub__,THPVariable_sub_,931,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\tools\autograd\templates\python_variable_methods.cpp
__div__,THPVariable_div,932,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\tools\autograd\templates\python_variable_methods.cpp
__truediv__,THPVariable_div,933,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\tools\autograd\templates\python_variable_methods.cpp
__floordiv__,THPVariable_floor_divide,934,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\tools\autograd\templates\python_variable_methods.cpp
__idiv__,THPVariable_div_,935,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\tools\autograd\templates\python_variable_methods.cpp
__ifloordiv__,THPVariable_floor_divide_,936,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\tools\autograd\templates\python_variable_methods.cpp
__mod__,THPVariable_remainder,937,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\tools\autograd\templates\python_variable_methods.cpp
__bool__,THPVariable_bool_scalar,938,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\tools\autograd\templates\python_variable_methods.cpp
__float__,THPVariable_float_scalar,939,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\tools\autograd\templates\python_variable_methods.cpp
__int__,THPVariable_integral_scalar,940,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\tools\autograd\templates\python_variable_methods.cpp
__long__,THPVariable_integral_scalar,941,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\tools\autograd\templates\python_variable_methods.cpp
__index__,THPVariable_index_scalar,942,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\tools\autograd\templates\python_variable_methods.cpp
__nonzero__,THPVariable_bool_scalar,943,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\tools\autograd\templates\python_variable_methods.cpp
__invert__,THPVariable_invert,944,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\tools\autograd\templates\python_variable_methods.cpp
__matmul__,THPVariable_matmul,945,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\tools\autograd\templates\python_variable_methods.cpp
_is_view,THPVariable__is_view,946,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\tools\autograd\templates\python_variable_methods.cpp
apply_,THPVariable_apply_,947,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\tools\autograd\templates\python_variable_methods.cpp
bfloat16,THPVariable_bfloat16,948,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\tools\autograd\templates\python_variable_methods.cpp
byte,THPVariable_byte,949,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\tools\autograd\templates\python_variable_methods.cpp
char,THPVariable_char,950,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\tools\autograd\templates\python_variable_methods.cpp
contiguous,THPVariable_contiguous,951,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\tools\autograd\templates\python_variable_methods.cpp
copy_,THPVariable_copy_,952,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\tools\autograd\templates\python_variable_methods.cpp
cpu,THPVariable_cpu,953,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\tools\autograd\templates\python_variable_methods.cpp
cuda,THPVariable_cuda,954,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\tools\autograd\templates\python_variable_methods.cpp
data_ptr,THPVariable_data_ptr,955,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\tools\autograd\templates\python_variable_methods.cpp
dim,THPVariable_dim,956,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\tools\autograd\templates\python_variable_methods.cpp
has_names,THPVariable_has_names,957,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\tools\autograd\templates\python_variable_methods.cpp
double,THPVariable_double,958,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\tools\autograd\templates\python_variable_methods.cpp
element_size,THPVariable_element_size,959,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\tools\autograd\templates\python_variable_methods.cpp
float,THPVariable_float,960,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\tools\autograd\templates\python_variable_methods.cpp
get_device,THPVariable_get_device,961,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\tools\autograd\templates\python_variable_methods.cpp
bool,THPVariable_bool,962,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\tools\autograd\templates\python_variable_methods.cpp
half,THPVariable_half,963,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\tools\autograd\templates\python_variable_methods.cpp
int,THPVariable_int,964,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\tools\autograd\templates\python_variable_methods.cpp
is_contiguous,THPVariable_is_contiguous,965,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\tools\autograd\templates\python_variable_methods.cpp
item,THPVariable_item,966,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\tools\autograd\templates\python_variable_methods.cpp
long,THPVariable_long,967,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\tools\autograd\templates\python_variable_methods.cpp
map_,THPVariable_map_,968,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\tools\autograd\templates\python_variable_methods.cpp
map2_,THPVariable_map2_,969,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\tools\autograd\templates\python_variable_methods.cpp
ndimension,THPVariable_dim,970,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\tools\autograd\templates\python_variable_methods.cpp
nelement,THPVariable_numel,971,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\tools\autograd\templates\python_variable_methods.cpp
new,THPVariable_new,972,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\tools\autograd\templates\python_variable_methods.cpp
new_ones,THPVariable_new_ones,973,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\tools\autograd\templates\python_variable_methods.cpp
new_tensor,THPVariable_new_tensor,974,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\tools\autograd\templates\python_variable_methods.cpp
nonzero,THPVariable_nonzero,975,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\tools\autograd\templates\python_variable_methods.cpp
numel,THPVariable_numel,976,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\tools\autograd\templates\python_variable_methods.cpp
numpy,THPVariable_numpy,977,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\tools\autograd\templates\python_variable_methods.cpp
record_stream,THPVariable_record_stream,978,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\tools\autograd\templates\python_variable_methods.cpp
requires_grad_,THPVariable_requires_grad_,979,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\tools\autograd\templates\python_variable_methods.cpp
set_,THPVariable_set_,980,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\tools\autograd\templates\python_variable_methods.cpp
short,THPVariable_short,981,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\tools\autograd\templates\python_variable_methods.cpp
size,THPVariable_size,982,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\tools\autograd\templates\python_variable_methods.cpp
storage,THPVariable_storage,983,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\tools\autograd\templates\python_variable_methods.cpp
storage_offset,THPVariable_storage_offset,984,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\tools\autograd\templates\python_variable_methods.cpp
storage_type,THPVariable_storage_type,985,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\tools\autograd\templates\python_variable_methods.cpp
stride,THPVariable_stride,986,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\tools\autograd\templates\python_variable_methods.cpp
to,THPVariable_to,987,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\tools\autograd\templates\python_variable_methods.cpp
tolist,THPVariable_tolist,988,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\tools\autograd\templates\python_variable_methods.cpp
type,THPVariable_type,989,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\tools\autograd\templates\python_variable_methods.cpp
_set_worker_signal_handlers,THPModule_setWorkerSignalHandlers,217,DataLoaderMethods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\torch\csrc\DataLoader.cpp
_set_worker_pids,THPModule_setWorkerPIDs,218,DataLoaderMethods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\torch\csrc\DataLoader.cpp
_remove_worker_pids,THPModule_removeWorkerPIDs,219,DataLoaderMethods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\torch\csrc\DataLoader.cpp
_error_if_any_worker_fails,THPModule_errorIfAnyWorkerFails,220,DataLoaderMethods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\torch\csrc\DataLoader.cpp
__reduce__,THPDevice_reduce,177,THPDevice_methods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\torch\csrc\Device.cpp
__reduce__,THPDtype_reduce,73,THPDtype_methods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\torch\csrc\Dtype.cpp
get_state,THPGenerator_getState,163,THPGenerator_methods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\torch\csrc\Generator.cpp
set_state,THPGenerator_setState,164,THPGenerator_methods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\torch\csrc\Generator.cpp
manual_seed,THPGenerator_manualSeed,165,THPGenerator_methods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\torch\csrc\Generator.cpp
seed,THPGenerator_seed,166,THPGenerator_methods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\torch\csrc\Generator.cpp
initial_seed,THPGenerator_initialSeed,167,THPGenerator_methods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\torch\csrc\Generator.cpp
_initExtension,THPModule_initExtension,525,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\torch\csrc\Module.cpp
_autograd_init,THPAutograd_initExtension,526,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\torch\csrc\Module.cpp
_add_docstr,THPModule_addDocStr,527,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\torch\csrc\Module.cpp
_init_names,THPModule_initNames,528,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\torch\csrc\Module.cpp
_has_distributed,THPModule_hasDistributed,529,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\torch\csrc\Module.cpp
_set_default_tensor_type,THPModule_setDefaultTensorType,530,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\torch\csrc\Module.cpp
_set_default_dtype,THPModule_setDefaultDtype,531,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\torch\csrc\Module.cpp
_infer_size,THPModule_inferSize,532,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\torch\csrc\Module.cpp
_crash_if_csrc_asan,THPModule_crashIfCsrcASAN,533,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\torch\csrc\Module.cpp
_crash_if_csrc_ubsan,THPModule_crashIfCsrcUBSAN,534,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\torch\csrc\Module.cpp
_crash_if_aten_asan,THPModule_crashIfATenASAN,535,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\torch\csrc\Module.cpp
_show_config,THPModule_showConfig,536,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\torch\csrc\Module.cpp
_parallel_info,THPModule_parallelInfo,537,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\torch\csrc\Module.cpp
_set_backcompat_broadcast_warn,THPModule_setBackcompatBroadcastWarn,538,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\torch\csrc\Module.cpp
_get_backcompat_broadcast_warn,THPModule_getBackcompatBroadcastWarn,539,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\torch\csrc\Module.cpp
_set_backcompat_keepdim_warn,THPModule_setBackcompatKeepdimWarn,540,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\torch\csrc\Module.cpp
_get_backcompat_keepdim_warn,THPModule_getBackcompatKeepdimWarn,541,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\torch\csrc\Module.cpp
get_num_threads,THPModule_getNumThreads,542,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\torch\csrc\Module.cpp
set_num_threads,THPModule_setNumThreads,543,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\torch\csrc\Module.cpp
get_num_interop_threads,THPModule_getNumInteropThreads,544,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\torch\csrc\Module.cpp
set_num_interop_threads,THPModule_setNumInteropThreads,545,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\torch\csrc\Module.cpp
_get_cudnn_enabled,THPModule_userEnabledCuDNN,546,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\torch\csrc\Module.cpp
_set_cudnn_enabled,THPModule_setUserEnabledCuDNN,547,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\torch\csrc\Module.cpp
_get_mkldnn_enabled,THPModule_userEnabledMkldnn,548,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\torch\csrc\Module.cpp
_set_mkldnn_enabled,THPModule_setUserEnabledMkldnn,549,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\torch\csrc\Module.cpp
_get_cudnn_benchmark,THPModule_benchmarkCuDNN,550,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\torch\csrc\Module.cpp
_set_cudnn_benchmark,THPModule_setBenchmarkCuDNN,551,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\torch\csrc\Module.cpp
_get_cudnn_deterministic,THPModule_deterministicCuDNN,552,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\torch\csrc\Module.cpp
_set_cudnn_deterministic,THPModule_setDeterministicCuDNN,553,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\torch\csrc\Module.cpp
_get_deterministic,THPModule_deterministic,554,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\torch\csrc\Module.cpp
_set_deterministic,THPModule_setDeterministic,555,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\torch\csrc\Module.cpp
_to_dlpack,THPModule_toDLPack,556,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\torch\csrc\Module.cpp
_from_dlpack,THPModule_fromDLPack,557,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\torch\csrc\Module.cpp
set_flush_denormal,THPModule_setFlushDenormal,558,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\torch\csrc\Module.cpp
get_default_dtype,THPModule_getDefaultDtype,559,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\torch\csrc\Module.cpp
_get_default_device,THPModule_getDefaultDevice,560,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\torch\csrc\Module.cpp
_get_qengine,THPModule_qEngine,561,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\torch\csrc\Module.cpp
_set_qengine,THPModule_setQEngine,562,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\torch\csrc\Module.cpp
_supported_qengines,THPModule_supportedQEngines,563,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\torch\csrc\Module.cpp
_is_xnnpack_enabled,THPModule_isEnabledXNNPACK,564,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\torch\csrc\Module.cpp
__reduce__,THPQScheme_reduce,30,THPQScheme_methods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\torch\csrc\QScheme.cpp
numel,THPSize_numel,171,THPSize_methods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\torch\csrc\Size.cpp
__reduce__,THPSize_reduce,172,THPSize_methods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\torch\csrc\Size.cpp
set_grad_enabled,set_grad_enabled,150,methods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\torch\csrc\autograd\init.cpp
is_grad_enabled,is_grad_enabled,151,methods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\torch\csrc\autograd\init.cpp
set_autocast_enabled,set_autocast_enabled,152,methods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\torch\csrc\autograd\init.cpp
is_autocast_enabled,is_autocast_enabled,153,methods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\torch\csrc\autograd\init.cpp
clear_autocast_cache,clear_autocast_cache,154,methods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\torch\csrc\autograd\init.cpp
autocast_increment_nesting,autocast_increment_nesting,155,methods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\torch\csrc\autograd\init.cpp
autocast_decrement_nesting,autocast_decrement_nesting,156,methods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\torch\csrc\autograd\init.cpp
set_anomaly_enabled,set_anomaly_mode_enabled,157,methods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\torch\csrc\autograd\init.cpp
is_anomaly_enabled,is_anomaly_mode_enabled,158,methods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\torch\csrc\autograd\init.cpp
run_backward,THPEngine_run_backward,263,THPEngine_methods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\torch\csrc\autograd\python_engine.cpp
queue_callback,THPEngine_queue_callback,264,THPEngine_methods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\torch\csrc\autograd\python_engine.cpp
is_checkpoint_valid,THPEngine_is_checkpoint_valid,265,THPEngine_methods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\torch\csrc\autograd\python_engine.cpp
apply,THPFunction_apply,997,THPFunction_methods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\torch\csrc\autograd\python_function.cpp
_do_backward,THPFunction_do_backward,998,THPFunction_methods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\torch\csrc\autograd\python_function.cpp
_register_hook_dict,THPFunction__register_hook_dict,999,THPFunction_methods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\torch\csrc\autograd\python_function.cpp
register_hook,THPFunction_register_hook,1000,THPFunction_methods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\torch\csrc\autograd\python_function.cpp
as_subclass,THPVariable_as_subclass,587,extra_methods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\torch\csrc\autograd\python_variable.cpp
_make_subclass,THPVariable_make_subclass,588,extra_methods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\torch\csrc\autograd\python_variable.cpp
from_ipc_handle,THCPEvent_from_ipc_handle,155,THCPEvent_methods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\torch\csrc\cuda\Event.cpp
record,THCPEvent_record,157,THCPEvent_methods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\torch\csrc\cuda\Event.cpp
wait,THCPEvent_wait,158,THCPEvent_methods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\torch\csrc\cuda\Event.cpp
query,THCPEvent_query,159,THCPEvent_methods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\torch\csrc\cuda\Event.cpp
elapsed_time,THCPEvent_elapsed_time,160,THCPEvent_methods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\torch\csrc\cuda\Event.cpp
synchronize,THCPEvent_synchronize,161,THCPEvent_methods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\torch\csrc\cuda\Event.cpp
ipc_handle,THCPEvent_ipc_handle,163,THCPEvent_methods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\torch\csrc\cuda\Event.cpp
_cuda_init,THCPModule_initExtension,505,_THCPModule_methods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\torch\csrc\cuda\Module.cpp
_cuda_setDevice,THCPModule_setDevice_wrap,506,_THCPModule_methods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\torch\csrc\cuda\Module.cpp
_cuda_getDevice,THCPModule_getDevice_wrap,507,_THCPModule_methods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\torch\csrc\cuda\Module.cpp
_cuda_getDeviceCount,THCPModule_getDeviceCount_wrap,508,_THCPModule_methods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\torch\csrc\cuda\Module.cpp
_cuda_getArchFlags,THCPModule_getArchFlags,509,_THCPModule_methods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\torch\csrc\cuda\Module.cpp
_cuda_isInBadFork,THCPModule_isInBadFork,510,_THCPModule_methods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\torch\csrc\cuda\Module.cpp
_cuda_getCurrentStream,THCPModule_getCurrentStream_wrap,511,_THCPModule_methods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\torch\csrc\cuda\Module.cpp
_cuda_getDefaultStream,THCPModule_getDefaultStream_wrap,513,_THCPModule_methods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\torch\csrc\cuda\Module.cpp
_cuda_getCurrentBlasHandle,THCPModule_getCurrentBlasHandle_wrap,515,_THCPModule_methods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\torch\csrc\cuda\Module.cpp
_cuda_setStream,THCPModule_setStream_wrap,516,_THCPModule_methods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\torch\csrc\cuda\Module.cpp
_cuda_isDriverSufficient,THCPModule_isDriverSufficient,517,_THCPModule_methods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\torch\csrc\cuda\Module.cpp
_cuda_getDriverVersion,THCPModule_getDriverVersion,518,_THCPModule_methods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\torch\csrc\cuda\Module.cpp
_cuda_getCompiledVersion,THCPModule_getCompiledVersion,519,_THCPModule_methods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\torch\csrc\cuda\Module.cpp
_cuda_hasPrimaryContext,THCPModule_hasPrimaryContext,520,_THCPModule_methods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\torch\csrc\cuda\Module.cpp
_cuda_emptyCache,THCPModule_emptyCache,521,_THCPModule_methods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\torch\csrc\cuda\Module.cpp
_cuda_memoryStats,THCPModule_memoryStats,522,_THCPModule_methods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\torch\csrc\cuda\Module.cpp
_cuda_resetAccumulatedMemoryStats,THCPModule_resetAccumulatedMemoryStats,523,_THCPModule_methods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\torch\csrc\cuda\Module.cpp
_cuda_resetPeakMemoryStats,THCPModule_resetPeakMemoryStats,524,_THCPModule_methods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\torch\csrc\cuda\Module.cpp
_cuda_memorySnapshot,THCPModule_memorySnapshot,525,_THCPModule_methods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\torch\csrc\cuda\Module.cpp
_cuda_cudaHostAllocator,THCPModule_cudaHostAllocator,526,_THCPModule_methods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\torch\csrc\cuda\Module.cpp
_cuda_cudaCachingAllocator_raw_alloc,THCPModule_cudaCachingAllocator_raw_alloc,527,_THCPModule_methods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\torch\csrc\cuda\Module.cpp
_cuda_cudaCachingAllocator_raw_delete,THCPModule_cudaCachingAllocator_raw_delete,528,_THCPModule_methods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\torch\csrc\cuda\Module.cpp
_cuda_synchronize,THCPModule_cudaSynchronize,529,_THCPModule_methods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\torch\csrc\cuda\Module.cpp
_cuda_ipc_collect,THCPModule_cudaIPCCollect,530,_THCPModule_methods,F:\DLFs_dataset\pytorch\pytorch-1.6.0\torch\csrc\cuda\Module.cpp
