py_fun_name,c_fun_name,lineno,methods_table,path
_parse_to,THPVariable__parse_to,83,nn_functions,F:\DLFs_dataset\pytorch\pytorch-1.11.0\tools\autograd\templates\python_nn_functions.cpp
__add__,THPVariable_add,1165,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.11.0\tools\autograd\templates\python_variable_methods.cpp
__radd__,THPVariable_add,1166,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.11.0\tools\autograd\templates\python_variable_methods.cpp
__iadd__,THPVariable_add_,1167,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.11.0\tools\autograd\templates\python_variable_methods.cpp
__rmul__,THPVariable_mul,1168,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.11.0\tools\autograd\templates\python_variable_methods.cpp
__mul__,THPVariable_mul,1169,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.11.0\tools\autograd\templates\python_variable_methods.cpp
__imul__,THPVariable_mul_,1170,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.11.0\tools\autograd\templates\python_variable_methods.cpp
__sub__,THPVariable_sub,1171,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.11.0\tools\autograd\templates\python_variable_methods.cpp
__isub__,THPVariable_sub_,1172,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.11.0\tools\autograd\templates\python_variable_methods.cpp
__div__,THPVariable_div,1173,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.11.0\tools\autograd\templates\python_variable_methods.cpp
__truediv__,THPVariable_div,1174,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.11.0\tools\autograd\templates\python_variable_methods.cpp
__floordiv__,THPVariable_floor_divide,1175,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.11.0\tools\autograd\templates\python_variable_methods.cpp
__idiv__,THPVariable_div_,1176,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.11.0\tools\autograd\templates\python_variable_methods.cpp
__ifloordiv__,THPVariable_floor_divide_,1177,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.11.0\tools\autograd\templates\python_variable_methods.cpp
__mod__,THPVariable_remainder,1178,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.11.0\tools\autograd\templates\python_variable_methods.cpp
__imod__,THPVariable_remainder_,1179,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.11.0\tools\autograd\templates\python_variable_methods.cpp
__eq__,THPVariable_eq,1180,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.11.0\tools\autograd\templates\python_variable_methods.cpp
__ne__,THPVariable_ne,1181,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.11.0\tools\autograd\templates\python_variable_methods.cpp
__lt__,THPVariable_lt,1182,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.11.0\tools\autograd\templates\python_variable_methods.cpp
__le__,THPVariable_le,1183,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.11.0\tools\autograd\templates\python_variable_methods.cpp
__gt__,THPVariable_gt,1184,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.11.0\tools\autograd\templates\python_variable_methods.cpp
__ge__,THPVariable_ge,1185,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.11.0\tools\autograd\templates\python_variable_methods.cpp
__rand__,THPVariable_bitwise_and,1186,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.11.0\tools\autograd\templates\python_variable_methods.cpp
__ror__,THPVariable_bitwise_or,1187,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.11.0\tools\autograd\templates\python_variable_methods.cpp
__rxor__,THPVariable_bitwise_xor,1188,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.11.0\tools\autograd\templates\python_variable_methods.cpp
__bool__,THPVariable_bool_scalar,1189,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.11.0\tools\autograd\templates\python_variable_methods.cpp
__float__,THPVariable_float_scalar,1190,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.11.0\tools\autograd\templates\python_variable_methods.cpp
__complex__,THPVariable_complex_scalar,1191,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.11.0\tools\autograd\templates\python_variable_methods.cpp
__int__,THPVariable_integral_scalar,1192,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.11.0\tools\autograd\templates\python_variable_methods.cpp
__long__,THPVariable_integral_scalar,1193,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.11.0\tools\autograd\templates\python_variable_methods.cpp
__index__,THPVariable_index_scalar,1194,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.11.0\tools\autograd\templates\python_variable_methods.cpp
__nonzero__,THPVariable_bool_scalar,1195,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.11.0\tools\autograd\templates\python_variable_methods.cpp
__invert__,THPVariable_invert,1196,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.11.0\tools\autograd\templates\python_variable_methods.cpp
__matmul__,THPVariable_matmul,1197,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.11.0\tools\autograd\templates\python_variable_methods.cpp
_is_view,THPVariable__is_view,1198,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.11.0\tools\autograd\templates\python_variable_methods.cpp
apply_,THPVariable_apply_,1199,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.11.0\tools\autograd\templates\python_variable_methods.cpp
bfloat16,THPVariable_bfloat16,1200,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.11.0\tools\autograd\templates\python_variable_methods.cpp
byte,THPVariable_byte,1201,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.11.0\tools\autograd\templates\python_variable_methods.cpp
char,THPVariable_char,1202,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.11.0\tools\autograd\templates\python_variable_methods.cpp
contiguous,THPVariable_contiguous,1203,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.11.0\tools\autograd\templates\python_variable_methods.cpp
copy_,THPVariable_copy_,1204,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.11.0\tools\autograd\templates\python_variable_methods.cpp
cpu,THPVariable_cpu,1205,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.11.0\tools\autograd\templates\python_variable_methods.cpp
cuda,THPVariable_cuda,1206,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.11.0\tools\autograd\templates\python_variable_methods.cpp
xpu,THPVariable_xpu,1207,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.11.0\tools\autograd\templates\python_variable_methods.cpp
data_ptr,THPVariable_data_ptr,1208,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.11.0\tools\autograd\templates\python_variable_methods.cpp
dim,THPVariable_dim,1209,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.11.0\tools\autograd\templates\python_variable_methods.cpp
has_names,THPVariable_has_names,1210,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.11.0\tools\autograd\templates\python_variable_methods.cpp
double,THPVariable_double,1211,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.11.0\tools\autograd\templates\python_variable_methods.cpp
cdouble,THPVariable_cdouble,1212,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.11.0\tools\autograd\templates\python_variable_methods.cpp
element_size,THPVariable_element_size,1213,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.11.0\tools\autograd\templates\python_variable_methods.cpp
float,THPVariable_float,1214,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.11.0\tools\autograd\templates\python_variable_methods.cpp
cfloat,THPVariable_cfloat,1215,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.11.0\tools\autograd\templates\python_variable_methods.cpp
get_device,THPVariable_get_device,1216,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.11.0\tools\autograd\templates\python_variable_methods.cpp
bool,THPVariable_bool,1217,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.11.0\tools\autograd\templates\python_variable_methods.cpp
half,THPVariable_half,1218,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.11.0\tools\autograd\templates\python_variable_methods.cpp
int,THPVariable_int,1219,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.11.0\tools\autograd\templates\python_variable_methods.cpp
is_contiguous,THPVariable_is_contiguous,1220,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.11.0\tools\autograd\templates\python_variable_methods.cpp
item,THPVariable_item,1221,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.11.0\tools\autograd\templates\python_variable_methods.cpp
long,THPVariable_long,1222,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.11.0\tools\autograd\templates\python_variable_methods.cpp
map_,THPVariable_map_,1223,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.11.0\tools\autograd\templates\python_variable_methods.cpp
map2_,THPVariable_map2_,1224,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.11.0\tools\autograd\templates\python_variable_methods.cpp
ndimension,THPVariable_dim,1225,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.11.0\tools\autograd\templates\python_variable_methods.cpp
nelement,THPVariable_numel,1226,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.11.0\tools\autograd\templates\python_variable_methods.cpp
new,THPVariable_new,1227,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.11.0\tools\autograd\templates\python_variable_methods.cpp
new_tensor,THPVariable_new_tensor,1228,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.11.0\tools\autograd\templates\python_variable_methods.cpp
nonzero,THPVariable_nonzero,1229,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.11.0\tools\autograd\templates\python_variable_methods.cpp
numel,THPVariable_numel,1230,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.11.0\tools\autograd\templates\python_variable_methods.cpp
numpy,THPVariable_numpy,1231,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.11.0\tools\autograd\templates\python_variable_methods.cpp
requires_grad_,THPVariable_requires_grad_,1232,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.11.0\tools\autograd\templates\python_variable_methods.cpp
set_,THPVariable_set_,1233,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.11.0\tools\autograd\templates\python_variable_methods.cpp
short,THPVariable_short,1234,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.11.0\tools\autograd\templates\python_variable_methods.cpp
size,THPVariable_size,1235,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.11.0\tools\autograd\templates\python_variable_methods.cpp
_storage,THPVariable_storage,1236,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.11.0\tools\autograd\templates\python_variable_methods.cpp
storage_offset,THPVariable_storage_offset,1237,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.11.0\tools\autograd\templates\python_variable_methods.cpp
stride,THPVariable_stride,1238,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.11.0\tools\autograd\templates\python_variable_methods.cpp
to,THPVariable_to,1239,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.11.0\tools\autograd\templates\python_variable_methods.cpp
tolist,THPVariable_tolist,1240,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.11.0\tools\autograd\templates\python_variable_methods.cpp
type,THPVariable_type,1241,variable_methods,F:\DLFs_dataset\pytorch\pytorch-1.11.0\tools\autograd\templates\python_variable_methods.cpp
_set_worker_signal_handlers,THPModule_setWorkerSignalHandlers,224,DataLoaderMethods,F:\DLFs_dataset\pytorch\pytorch-1.11.0\torch\csrc\DataLoader.cpp
_set_worker_pids,THPModule_setWorkerPIDs,225,DataLoaderMethods,F:\DLFs_dataset\pytorch\pytorch-1.11.0\torch\csrc\DataLoader.cpp
_remove_worker_pids,THPModule_removeWorkerPIDs,226,DataLoaderMethods,F:\DLFs_dataset\pytorch\pytorch-1.11.0\torch\csrc\DataLoader.cpp
_error_if_any_worker_fails,THPModule_errorIfAnyWorkerFails,227,DataLoaderMethods,F:\DLFs_dataset\pytorch\pytorch-1.11.0\torch\csrc\DataLoader.cpp
__reduce__,THPDevice_reduce,183,THPDevice_methods,F:\DLFs_dataset\pytorch\pytorch-1.11.0\torch\csrc\Device.cpp
__reduce__,THPDtype_reduce,76,THPDtype_methods,F:\DLFs_dataset\pytorch\pytorch-1.11.0\torch\csrc\Dtype.cpp
get_state,THPGenerator_getState,175,THPGenerator_methods,F:\DLFs_dataset\pytorch\pytorch-1.11.0\torch\csrc\Generator.cpp
set_state,THPGenerator_setState,176,THPGenerator_methods,F:\DLFs_dataset\pytorch\pytorch-1.11.0\torch\csrc\Generator.cpp
manual_seed,THPGenerator_manualSeed,177,THPGenerator_methods,F:\DLFs_dataset\pytorch\pytorch-1.11.0\torch\csrc\Generator.cpp
seed,THPGenerator_seed,178,THPGenerator_methods,F:\DLFs_dataset\pytorch\pytorch-1.11.0\torch\csrc\Generator.cpp
initial_seed,THPGenerator_initialSeed,179,THPGenerator_methods,F:\DLFs_dataset\pytorch\pytorch-1.11.0\torch\csrc\Generator.cpp
_initExtension,THPModule_initExtension,660,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.11.0\torch\csrc\Module.cpp
_autograd_init,THPAutograd_initExtension,661,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.11.0\torch\csrc\Module.cpp
_add_docstr,THPModule_addDocStr,662,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.11.0\torch\csrc\Module.cpp
_init_names,THPModule_initNames,663,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.11.0\torch\csrc\Module.cpp
_has_distributed,THPModule_hasDistributed,664,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.11.0\torch\csrc\Module.cpp
_set_default_tensor_type,THPModule_setDefaultTensorType,665,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.11.0\torch\csrc\Module.cpp
_set_default_dtype,THPModule_setDefaultDtype,666,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.11.0\torch\csrc\Module.cpp
_infer_size,THPModule_inferSize,667,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.11.0\torch\csrc\Module.cpp
_crash_if_csrc_asan,THPModule_crashIfCsrcASAN,668,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.11.0\torch\csrc\Module.cpp
_crash_if_csrc_ubsan,THPModule_crashIfCsrcUBSAN,669,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.11.0\torch\csrc\Module.cpp
_crash_if_aten_asan,THPModule_crashIfATenASAN,670,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.11.0\torch\csrc\Module.cpp
_show_config,THPModule_showConfig,671,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.11.0\torch\csrc\Module.cpp
_cxx_flags,THPModule_cxxFlags,672,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.11.0\torch\csrc\Module.cpp
_parallel_info,THPModule_parallelInfo,673,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.11.0\torch\csrc\Module.cpp
_set_backcompat_broadcast_warn,THPModule_setBackcompatBroadcastWarn,674,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.11.0\torch\csrc\Module.cpp
_get_backcompat_broadcast_warn,THPModule_getBackcompatBroadcastWarn,675,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.11.0\torch\csrc\Module.cpp
_set_backcompat_keepdim_warn,THPModule_setBackcompatKeepdimWarn,676,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.11.0\torch\csrc\Module.cpp
_get_backcompat_keepdim_warn,THPModule_getBackcompatKeepdimWarn,677,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.11.0\torch\csrc\Module.cpp
get_num_threads,THPModule_getNumThreads,678,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.11.0\torch\csrc\Module.cpp
