module_name,module_asname,c_file_path,c_lineno,python_file_path,py_lineno
_mlirHlo,,F:\DLFs_dataset\tensorflow\tensorflow-2.7.0\tensorflow\compiler\mlir\hlo\python\MlirHloModule.cpp,20,F:\DLFs_dataset\tensorflow\tensorflow-2.7.0\tensorflow\compiler\mlir\hlo\python\mlir\dialects\chlo.py,23
_mlirHlo,,F:\DLFs_dataset\tensorflow\tensorflow-2.7.0\tensorflow\compiler\mlir\hlo\python\MlirHloModule.cpp,20,F:\DLFs_dataset\tensorflow\tensorflow-2.7.0\tensorflow\compiler\mlir\hlo\python\mlir\dialects\mhlo.py,23
_pywrap_tac_wrapper,,F:\DLFs_dataset\tensorflow\tensorflow-2.7.0\tensorflow\compiler\mlir\lite\experimental\tac\py_wrapper\tac_wrapper_pybind11.cc,22,F:\DLFs_dataset\tensorflow\tensorflow-2.7.0\tensorflow\compiler\mlir\lite\experimental\tac\tac.py,17
mlir_wrapper,,F:\DLFs_dataset\tensorflow\tensorflow-2.7.0\tensorflow\compiler\mlir\python\mlir_wrapper\mlir_wrapper.cc,31,F:\DLFs_dataset\tensorflow\tensorflow-2.7.0\tensorflow\compiler\mlir\tfr\python\op_reg_gen_test.py,27
filecheck_wrapper,fw,F:\DLFs_dataset\tensorflow\tensorflow-2.7.0\tensorflow\compiler\mlir\python\mlir_wrapper\filecheck_wrapper.cc,23,F:\DLFs_dataset\tensorflow\tensorflow-2.7.0\tensorflow\compiler\mlir\tfr\python\op_reg_gen_test.py,27
tfr_wrapper,tfr,F:\DLFs_dataset\tensorflow\tensorflow-2.7.0\tensorflow\compiler\mlir\tfr\python\tfr_wrapper.cc,34,F:\DLFs_dataset\tensorflow\tensorflow-2.7.0\tensorflow\compiler\mlir\tfr\python\tfr_gen.py,31
filecheck_wrapper,fw,F:\DLFs_dataset\tensorflow\tensorflow-2.7.0\tensorflow\compiler\mlir\python\mlir_wrapper\filecheck_wrapper.cc,23,F:\DLFs_dataset\tensorflow\tensorflow-2.7.0\tensorflow\compiler\mlir\tfr\python\tfr_gen_test.py,21
mlir_wrapper,,F:\DLFs_dataset\tensorflow\tensorflow-2.7.0\tensorflow\compiler\mlir\python\mlir_wrapper\mlir_wrapper.cc,31,F:\DLFs_dataset\tensorflow\tensorflow-2.7.0\tensorflow\compiler\mlir\tfr\python\tfr_gen_test.py,21
_tf_cpurt_executor,,F:\DLFs_dataset\tensorflow\tensorflow-2.7.0\tensorflow\compiler\mlir\tfrt\jit\python_binding\tf_cpurt_executor.cc,319,F:\DLFs_dataset\tensorflow\tensorflow-2.7.0\tensorflow\compiler\mlir\tfrt\jit\python_binding\tf_cpurt.py,20
xla_extension,_xla,F:\DLFs_dataset\tensorflow\tensorflow-2.7.0\tensorflow\compiler\xla\python\xla.cc,76,F:\DLFs_dataset\tensorflow\tensorflow-2.7.0\tensorflow\compiler\xla\python\xla_client.py,31
