module_name,module_asname,c_file_path,c_lineno,python_file_path,py_lineno
cpp_extension,cpp_extension,F:\DLFs_dataset\pytorch\pytorch-1.7.0\benchmarks\operator_benchmark\pt_extension\extension.cpp,18,F:\DLFs_dataset\pytorch\pytorch-1.7.0\benchmarks\operator_benchmark\benchmark_core.py,10
cpp_extension,cpp_extension,F:\DLFs_dataset\pytorch\pytorch-1.7.0\benchmarks\operator_benchmark\pt_extension\extension.cpp,18,F:\DLFs_dataset\pytorch\pytorch-1.7.0\benchmarks\operator_benchmark\benchmark_pytorch.py,4
cpp_extension,,F:\DLFs_dataset\pytorch\pytorch-1.7.0\benchmarks\operator_benchmark\pt_extension\extension.cpp,18,F:\DLFs_dataset\pytorch\pytorch-1.7.0\benchmarks\operator_benchmark\pt_extension\cpp_extension_test.py,2
cpp_extension,,F:\DLFs_dataset\pytorch\pytorch-1.7.0\benchmarks\operator_benchmark\pt_extension\extension.cpp,18,F:\DLFs_dataset\pytorch\pytorch-1.7.0\benchmarks\operator_benchmark\pt_extension\setup.py,2
caffe2_pybind11_state_hip,,F:\DLFs_dataset\pytorch\pytorch-1.7.0\caffe2\python\pybind_state_hip.cc,88,F:\DLFs_dataset\pytorch\pytorch-1.7.0\caffe2\python\_import_c_extension.py,33
caffe2_pybind11_state,,F:\DLFs_dataset\pytorch\pytorch-1.7.0\caffe2\python\pybind_state.cc,1931,F:\DLFs_dataset\pytorch\pytorch-1.7.0\caffe2\python\_import_c_extension.py,47
caffe2_pybind11_state_gpu,,F:\DLFs_dataset\pytorch\pytorch-1.7.0\caffe2\python\pybind_state_gpu.cc,165,F:\DLFs_dataset\pytorch\pytorch-1.7.0\caffe2\python\_import_c_extension.py,27
dnnlowp_pybind11,,F:\DLFs_dataset\pytorch\pytorch-1.7.0\caffe2\quantization\server\pybind.cc,20,F:\DLFs_dataset\pytorch\pytorch-1.7.0\caffe2\quantization\server\dnnlowp_test_utils.py,7
dnnlowp_pybind11,,F:\DLFs_dataset\pytorch\pytorch-1.7.0\caffe2\quantization\server\pybind.cc,20,F:\DLFs_dataset\pytorch\pytorch-1.7.0\caffe2\quantization\server\fully_connected_dnnlowp_op_test.py,9
dnnlowp_pybind11,,F:\DLFs_dataset\pytorch\pytorch-1.7.0\caffe2\quantization\server\pybind.cc,20,F:\DLFs_dataset\pytorch\pytorch-1.7.0\caffe2\quantization\server\int8_gen_quant_params_test.py,22
dnnlowp_pybind11,,F:\DLFs_dataset\pytorch\pytorch-1.7.0\caffe2\quantization\server\pybind.cc,20,F:\DLFs_dataset\pytorch\pytorch-1.7.0\caffe2\quantization\server\int8_quant_scheme_blob_fill_test.py,21
dnnlowp_pybind11,,F:\DLFs_dataset\pytorch\pytorch-1.7.0\caffe2\quantization\server\pybind.cc,20,F:\DLFs_dataset\pytorch\pytorch-1.7.0\caffe2\quantization\server\observer_test.py,5
dnnlowp_pybind11,,F:\DLFs_dataset\pytorch\pytorch-1.7.0\caffe2\quantization\server\pybind.cc,20,F:\DLFs_dataset\pytorch\pytorch-1.7.0\caffe2\quantization\server\quantize_dnnlowp_op_test.py,7
cpp_extension,,F:\DLFs_dataset\pytorch\pytorch-1.7.0\benchmarks\operator_benchmark\pt_extension\extension.cpp,18,F:\DLFs_dataset\pytorch\pytorch-1.7.0\test\run_test.py,15
cpp_extension,,F:\DLFs_dataset\pytorch\pytorch-1.7.0\benchmarks\operator_benchmark\pt_extension\extension.cpp,18,F:\DLFs_dataset\pytorch\pytorch-1.7.0\test\test_cpp_extensions_aot.py,9
cpp_extension,,F:\DLFs_dataset\pytorch\pytorch-1.7.0\benchmarks\operator_benchmark\pt_extension\extension.cpp,18,F:\DLFs_dataset\pytorch\pytorch-1.7.0\test\test_cpp_extensions_jit.py,15
cpp_extension,,F:\DLFs_dataset\pytorch\pytorch-1.7.0\benchmarks\operator_benchmark\pt_extension\extension.cpp,18,F:\DLFs_dataset\pytorch\pytorch-1.7.0\test\test_cpp_extensions_jit.py,14
cpp_extension,,F:\DLFs_dataset\pytorch\pytorch-1.7.0\benchmarks\operator_benchmark\pt_extension\extension.cpp,18,F:\DLFs_dataset\pytorch\pytorch-1.7.0\test\cpp_api_parity\utils.py,8
cpp_extension,,F:\DLFs_dataset\pytorch\pytorch-1.7.0\benchmarks\operator_benchmark\pt_extension\extension.cpp,18,F:\DLFs_dataset\pytorch\pytorch-1.7.0\test\cpp_extensions\setup.py,5
cpp_extension,,F:\DLFs_dataset\pytorch\pytorch-1.7.0\benchmarks\operator_benchmark\pt_extension\extension.cpp,18,F:\DLFs_dataset\pytorch\pytorch-1.7.0\test\cpp_extensions\setup.py,6
cpp_extension,,F:\DLFs_dataset\pytorch\pytorch-1.7.0\benchmarks\operator_benchmark\pt_extension\extension.cpp,18,F:\DLFs_dataset\pytorch\pytorch-1.7.0\test\cpp_extensions\no_python_abi_suffix_test\setup.py,2
cpp_extension,,F:\DLFs_dataset\pytorch\pytorch-1.7.0\benchmarks\operator_benchmark\pt_extension\extension.cpp,18,F:\DLFs_dataset\pytorch\pytorch-1.7.0\test\distributed\test_distributed_fork.py,33
cpp_extension,,F:\DLFs_dataset\pytorch\pytorch-1.7.0\benchmarks\operator_benchmark\pt_extension\extension.cpp,18,F:\DLFs_dataset\pytorch\pytorch-1.7.0\test\onnx\test_custom_ops.py,3
cpp_extension,,F:\DLFs_dataset\pytorch\pytorch-1.7.0\benchmarks\operator_benchmark\pt_extension\extension.cpp,18,F:\DLFs_dataset\pytorch\pytorch-1.7.0\test\onnx\test_utility_funs.py,7
