c_path,module_name,py_fun_name,c_fun_name,lineno,lambda_len
F:\DLFs_dataset\paddle\Paddle-1.8.2\paddle\fluid\pybind\pybind.cc,core_avx,from_dlpack,lambda expression,325,91.0
F:\DLFs_dataset\paddle\Paddle-1.8.2\paddle\fluid\pybind\pybind.cc,core_avx,_save_static_dict,lambda expression,343,186.0
F:\DLFs_dataset\paddle\Paddle-1.8.2\paddle\fluid\pybind\pybind.cc,core_avx,_load_static_dict,lambda expression,350,260.0
F:\DLFs_dataset\paddle\Paddle-1.8.2\paddle\fluid\pybind\pybind.cc,core_avx,_create_loaded_parameter,lambda expression,358,112.0
F:\DLFs_dataset\paddle\Paddle-1.8.2\paddle\fluid\pybind\pybind.cc,core_avx,_save_dygraph_dict,lambda expression,364,169.0
F:\DLFs_dataset\paddle\Paddle-1.8.2\paddle\fluid\pybind\pybind.cc,core_avx,_load_dygraph_dict,lambda expression,371,266.0
F:\DLFs_dataset\paddle\Paddle-1.8.2\paddle\fluid\pybind\pybind.cc,core_avx,save_op_compatible_info,lambda expression,384,172.0
F:\DLFs_dataset\paddle\Paddle-1.8.2\paddle\fluid\pybind\pybind.cc,core_avx,_append_python_callable_object_and_return_id,lambda expression,390,89.0
F:\DLFs_dataset\paddle\Paddle-1.8.2\paddle\fluid\pybind\pybind.cc,core_avx,_get_all_register_op_kernels,lambda expression,399,446.0
F:\DLFs_dataset\paddle\Paddle-1.8.2\paddle\fluid\pybind\pybind.cc,core_avx,get_all_op_protos,lambda expression,1082,288.0
F:\DLFs_dataset\paddle\Paddle-1.8.2\paddle\fluid\pybind\pybind.cc,core_avx,get_op_attrs_default_value,lambda expression,1096,133.0
F:\DLFs_dataset\paddle\Paddle-1.8.2\paddle\fluid\pybind\pybind.cc,core_avx,get_grad_op_desc,lambda expression,1109,235.0
F:\DLFs_dataset\paddle\Paddle-1.8.2\paddle\fluid\pybind\pybind.cc,core_avx,has_grad_op_maker,lambda expression,1125,92.0
F:\DLFs_dataset\paddle\Paddle-1.8.2\paddle\fluid\pybind\pybind.cc,core_avx,has_non_empty_grad_op_maker,lambda expression,1128,100.0
F:\DLFs_dataset\paddle\Paddle-1.8.2\paddle\fluid\pybind\pybind.cc,core_avx,has_infer_inplace,lambda expression,1133,93.0
F:\DLFs_dataset\paddle\Paddle-1.8.2\paddle\fluid\pybind\pybind.cc,core_avx,infer_no_need_buffer_slots,lambda expression,1136,174.0
F:\DLFs_dataset\paddle\Paddle-1.8.2\paddle\fluid\pybind\pybind.cc,core_avx,prune,lambda expression,1150,317.0
F:\DLFs_dataset\paddle\Paddle-1.8.2\paddle\fluid\pybind\pybind.cc,core_avx,run_cmd,lambda expression,1500,133.0
F:\DLFs_dataset\paddle\Paddle-1.8.2\paddle\fluid\pybind\pybind.cc,core_avx,is_float16_supported,lambda expression,1508,93.0
