module_name,module_asname,c_file_path,c_lineno,python_file_path,py_lineno
_c_expression,,F:\DLFs_dataset\mindspore\mindspore-1.5.0\mindspore\ccsrc\pipeline\jit\init.cc,63,F:\DLFs_dataset\mindspore\mindspore-1.5.0\mindspore\context.py,27
_c_expression,,F:\DLFs_dataset\mindspore\mindspore-1.5.0\mindspore\ccsrc\pipeline\jit\init.cc,63,F:\DLFs_dataset\mindspore\mindspore-1.5.0\mindspore\_checkparam.py,29
_c_expression,,F:\DLFs_dataset\mindspore\mindspore-1.5.0\mindspore\ccsrc\pipeline\jit\init.cc,63,F:\DLFs_dataset\mindspore\mindspore-1.5.0\mindspore\common\api.py,29
_c_expression,,F:\DLFs_dataset\mindspore\mindspore-1.5.0\mindspore\ccsrc\pipeline\jit\init.cc,63,F:\DLFs_dataset\mindspore\mindspore-1.5.0\mindspore\common\api.py,677
_c_expression,,F:\DLFs_dataset\mindspore\mindspore-1.5.0\mindspore\ccsrc\pipeline\jit\init.cc,63,F:\DLFs_dataset\mindspore\mindspore-1.5.0\mindspore\common\api.py,30
_c_expression,,F:\DLFs_dataset\mindspore\mindspore-1.5.0\mindspore\ccsrc\pipeline\jit\init.cc,63,F:\DLFs_dataset\mindspore\mindspore-1.5.0\mindspore\common\dtype.py,20
_c_expression,,F:\DLFs_dataset\mindspore\mindspore-1.5.0\mindspore\ccsrc\pipeline\jit\init.cc,63,F:\DLFs_dataset\mindspore\mindspore-1.5.0\mindspore\common\initializer.py,25
_c_expression,,F:\DLFs_dataset\mindspore\mindspore-1.5.0\mindspore\ccsrc\pipeline\jit\init.cc,63,F:\DLFs_dataset\mindspore\mindspore-1.5.0\mindspore\common\parameter.py,20
_c_expression,,F:\DLFs_dataset\mindspore\mindspore-1.5.0\mindspore\ccsrc\pipeline\jit\init.cc,63,F:\DLFs_dataset\mindspore\mindspore-1.5.0\mindspore\common\parameter.py,27
_c_expression,,F:\DLFs_dataset\mindspore\mindspore-1.5.0\mindspore\ccsrc\pipeline\jit\init.cc,63,F:\DLFs_dataset\mindspore\mindspore-1.5.0\mindspore\common\tensor.py,24
_c_expression,,F:\DLFs_dataset\mindspore\mindspore-1.5.0\mindspore\ccsrc\pipeline\jit\init.cc,63,F:\DLFs_dataset\mindspore\mindspore-1.5.0\mindspore\common\tensor.py,23
_c_expression,,F:\DLFs_dataset\mindspore\mindspore-1.5.0\mindspore\ccsrc\pipeline\jit\init.cc,63,F:\DLFs_dataset\mindspore\mindspore-1.5.0\mindspore\common\_monad.py,16
_c_expression,,F:\DLFs_dataset\mindspore\mindspore-1.5.0\mindspore\ccsrc\pipeline\jit\init.cc,63,F:\DLFs_dataset\mindspore\mindspore-1.5.0\mindspore\communication\management.py,22
_ms_mpi,mpi,F:\DLFs_dataset\mindspore\mindspore-1.5.0\mindspore\ccsrc\runtime\device\gpu\mpi\mpi_initializer.cc,37,F:\DLFs_dataset\mindspore\mindspore-1.5.0\mindspore\communication\_comm_helper.py,25
_ascend_mpi,mpi,F:\DLFs_dataset\mindspore\mindspore-1.5.0\mindspore\ccsrc\runtime\device\ascend\distribute\mpi_pycc.cc,39,F:\DLFs_dataset\mindspore\mindspore-1.5.0\mindspore\communication\_comm_helper.py,40
_c_expression,,F:\DLFs_dataset\mindspore\mindspore-1.5.0\mindspore\ccsrc\pipeline\jit\init.cc,63,F:\DLFs_dataset\mindspore\mindspore-1.5.0\mindspore\communication\_hccl_management.py,20
_c_dataengine,cde,F:\DLFs_dataset\mindspore\mindspore-1.5.0\mindspore\ccsrc\minddata\dataset\api\python\pybind_register.cc,28,F:\DLFs_dataset\mindspore\mindspore-1.5.0\mindspore\dataset\audio\transforms.py,24
_c_dataengine,,F:\DLFs_dataset\mindspore\mindspore-1.5.0\mindspore\ccsrc\minddata\dataset\api\python\pybind_register.cc,28,F:\DLFs_dataset\mindspore\mindspore-1.5.0\mindspore\dataset\callback\ds_callback.py,19
_c_dataengine,cde,F:\DLFs_dataset\mindspore\mindspore-1.5.0\mindspore\ccsrc\minddata\dataset\api\python\pybind_register.cc,28,F:\DLFs_dataset\mindspore\mindspore-1.5.0\mindspore\dataset\core\config.py,30
_c_dataengine,cde,F:\DLFs_dataset\mindspore\mindspore-1.5.0\mindspore\ccsrc\minddata\dataset\api\python\pybind_register.cc,28,F:\DLFs_dataset\mindspore\mindspore-1.5.0\mindspore\dataset\core\datatypes.py,19
_c_expression,,F:\DLFs_dataset\mindspore\mindspore-1.5.0\mindspore\ccsrc\pipeline\jit\init.cc,63,F:\DLFs_dataset\mindspore\mindspore-1.5.0\mindspore\dataset\core\datatypes.py,20
_c_dataengine,cde,F:\DLFs_dataset\mindspore\mindspore-1.5.0\mindspore\ccsrc\minddata\dataset\api\python\pybind_register.cc,28,F:\DLFs_dataset\mindspore\mindspore-1.5.0\mindspore\dataset\core\validator_helpers.py,23
_c_dataengine,,F:\DLFs_dataset\mindspore\mindspore-1.5.0\mindspore\ccsrc\minddata\dataset\api\python\pybind_register.cc,28,F:\DLFs_dataset\mindspore\mindspore-1.5.0\mindspore\dataset\engine\cache_client.py,19
_c_expression,,F:\DLFs_dataset\mindspore\mindspore-1.5.0\mindspore\ccsrc\pipeline\jit\init.cc,63,F:\DLFs_dataset\mindspore\mindspore-1.5.0\mindspore\dataset\engine\datasets.py,48
_c_dataengine,cde,F:\DLFs_dataset\mindspore\mindspore-1.5.0\mindspore\ccsrc\minddata\dataset\api\python\pybind_register.cc,28,F:\DLFs_dataset\mindspore\mindspore-1.5.0\mindspore\dataset\engine\datasets.py,47
_c_dataengine,,F:\DLFs_dataset\mindspore\mindspore-1.5.0\mindspore\ccsrc\minddata\dataset\api\python\pybind_register.cc,28,F:\DLFs_dataset\mindspore\mindspore-1.5.0\mindspore\dataset\engine\graphdata.py,27
_c_dataengine,,F:\DLFs_dataset\mindspore\mindspore-1.5.0\mindspore\ccsrc\minddata\dataset\api\python\pybind_register.cc,28,F:\DLFs_dataset\mindspore\mindspore-1.5.0\mindspore\dataset\engine\graphdata.py,24
_c_dataengine,,F:\DLFs_dataset\mindspore\mindspore-1.5.0\mindspore\ccsrc\minddata\dataset\api\python\pybind_register.cc,28,F:\DLFs_dataset\mindspore\mindspore-1.5.0\mindspore\dataset\engine\graphdata.py,23
