c_path,module_name,py_fun_name,c_fun_name,lineno,lambda_len
F:\DLFs_dataset\pytorch\pytorch-1.10.0\benchmarks\operator_benchmark\pt_extension\extension.cpp,benchmark_cpp_extension,_consume,consume,21.0,
F:\DLFs_dataset\pytorch\pytorch-1.10.0\benchmarks\operator_benchmark\pt_extension\extension.cpp,benchmark_cpp_extension,_consume.list,consume_list,22.0,
F:\DLFs_dataset\pytorch\pytorch-1.10.0\benchmarks\operator_benchmark\pt_extension\extension.cpp,benchmark_cpp_extension,_consume,consume,26.0,
F:\DLFs_dataset\pytorch\pytorch-1.10.0\benchmarks\operator_benchmark\pt_extension\extension.cpp,benchmark_cpp_extension,_consume_list,consume_list,27.0,
F:\DLFs_dataset\pytorch\pytorch-1.10.0\caffe2\python\mpi_python.cc,mpi_utils,SetupPeers,MPISetupPeers,12.0,
F:\DLFs_dataset\pytorch\pytorch-1.10.0\caffe2\python\mpi_python.cc,mpi_utils,CommSize,lambda expression,18.0,43.0
F:\DLFs_dataset\pytorch\pytorch-1.10.0\caffe2\python\mpi_python.cc,mpi_utils,CommRank,lambda expression,22.0,43.0
F:\DLFs_dataset\pytorch\pytorch-1.10.0\caffe2\python\mpi_python.cc,mpi_utils,Finalize,lambda expression,26.0,14.0
F:\DLFs_dataset\pytorch\pytorch-1.10.0\caffe2\python\mpi_python.cc,mpi_utils,Broadcast,lambda expression,33.0,290.0
F:\DLFs_dataset\pytorch\pytorch-1.10.0\caffe2\python\pybind_state.cc,caffe2_pybind11_state,get_gradient_defs,lambda expression,676.0,414.0
F:\DLFs_dataset\pytorch\pytorch-1.10.0\caffe2\python\pybind_state.cc,caffe2_pybind11_state,create_db,CreateDB,715.0,
F:\DLFs_dataset\pytorch\pytorch-1.10.0\caffe2\python\pybind_state.cc,caffe2_pybind11_state,registered_dbs,lambda expression,716.0,45.0
F:\DLFs_dataset\pytorch\pytorch-1.10.0\caffe2\python\pybind_state.cc,caffe2_pybind11_state,get_build_options,lambda expression,1053.0,27.0
F:\DLFs_dataset\pytorch\pytorch-1.10.0\caffe2\python\pybind_state.cc,caffe2_pybind11_state,set_per_op_engine_pref,lambda expression,1094.0,67.0
